ID,RxLat,RxLon,d__km,L_btl__db,Elev_t_rx__meter,timeOffset__sec
8694,40.769622,-111.888266,2.3837,129.28,1325.9,634.11816
8695,40.76962,-111.888266,2.3839,129.15,1325.9,634.16816
8696,40.769617,-111.888267,2.3843,129.75,1325.9,634.21816
8697,40.769615,-111.888267,2.3845,131.19,1325.9,634.26816
8698,40.769613,-111.888267,2.3847,131.98,1325.9,634.31816
8699,40.769611,-111.888266,2.3849,131.63,1325.9,634.36816
8700,40.769609,-111.888266,2.3851,131.65,1325.9,634.41816
8701,40.769607,-111.888266,2.3854,130.58,1325.8,634.46816
8702,40.769605,-111.888266,2.3856,129.98,1325.8,634.51816
8703,40.769603,-111.888266,2.3858,129.14,1325.8,634.56816
8704,40.7696,-111.888267,2.3861,129.16,1325.8,634.61816
8705,40.769597,-111.888268,2.3865,128.88,1325.8,634.66816
8706,40.769594,-111.888268,2.3868,128.26,1325.8,634.71816
8707,40.769593,-111.888267,2.3869,127.43,1325.8,634.76816
8708,40.769591,-111.888266,2.3871,126.52,1325.8,634.81816
8709,40.769595,-111.888255,2.3867,125.98,1325.8,634.86816
8710,40.769593,-111.888255,2.3869,125.72,1325.8,634.91816
8711,40.769591,-111.888256,2.3871,126.36,1325.8,634.96816
8712,40.769588,-111.888256,2.3875,127.39,1325.8,635.01816
8713,40.769586,-111.888256,2.3877,128.49,1325.8,635.06816
8714,40.769584,-111.888256,2.3879,128.5,1325.8,635.11816
8715,40.769582,-111.888256,2.3881,128.52,1325.8,635.16816
8716,40.76958,-111.888256,2.3884,128.21,1325.8,635.21816
8717,40.769576,-111.888256,2.3888,128.69,1325.8,635.26816
8718,40.769573,-111.888256,2.3891,129.36,1325.8,635.31816
8719,40.769571,-111.888256,2.3894,129.88,1325.8,635.36816
8720,40.769569,-111.888256,2.3896,129.85,1325.8,635.41816
8721,40.769567,-111.888256,2.3898,129.51,1325.8,635.46816
8722,40.769564,-111.888256,2.3901,128.79,1325.8,635.51816
8723,40.769562,-111.888256,2.3904,128.06,1325.8,635.56816
8724,40.769559,-111.888256,2.3907,127.15,1325.8,635.61816
8725,40.769557,-111.888257,2.3909,127.3,1325.8,635.66816
8726,40.769555,-111.888257,2.3911,127.28,1325.8,635.71816
8727,40.769552,-111.888257,2.3915,126.72,1325.7,635.76816
8728,40.76955,-111.888257,2.3917,125.89,1325.7,635.81816
8729,40.769547,-111.888257,2.392,126.34,1325.7,635.86816
8730,40.769545,-111.888257,2.3923,126.61,1325.7,635.91816
8731,40.769542,-111.888257,2.3926,127.13,1325.7,635.96816
8732,40.76954,-111.888256,2.3928,127.58,1325.7,636.01816
8733,40.769537,-111.888257,2.3931,128.37,1325.7,636.06816
8734,40.769534,-111.888256,2.3935,128.4,1325.7,636.11816
8735,40.769532,-111.888256,2.3937,127.41,1325.7,636.16816
8736,40.769529,-111.888256,2.394,126.17,1325.7,636.21816
8737,40.769526,-111.888256,2.3944,125.97,1325.7,636.26816
8738,40.769524,-111.888256,2.3946,126.53,1325.7,636.31816
8739,40.769521,-111.888256,2.3949,127.02,1325.7,636.36816
8740,40.769519,-111.888255,2.3951,126.83,1325.7,636.41816
8741,40.769516,-111.888255,2.3955,127.06,1325.7,636.46816
8742,40.769513,-111.888255,2.3958,126.71,1325.7,636.51816
8743,40.76951,-111.888254,2.3961,126.79,1325.7,636.56816
8744,40.769508,-111.888254,2.3964,126.71,1325.7,636.61816
8745,40.769505,-111.888254,2.3967,127.14,1325.6,636.66816
8746,40.769502,-111.888253,2.397,127.46,1325.6,636.71816
8747,40.7695,-111.888252,2.3973,128.25,1325.6,636.76816
8748,40.769497,-111.888252,2.3976,128.51,1325.6,636.81816
8749,40.769495,-111.888252,2.3978,128.09,1325.6,636.86816
8750,40.769492,-111.888251,2.3981,127.66,1325.6,636.91816
8751,40.769489,-111.88825,2.3985,127.83,1325.6,636.96816
8752,40.769487,-111.888249,2.3987,128.37,1325.6,637.01816
8753,40.769484,-111.888249,2.399,128.82,1325.6,637.06816
8754,40.769482,-111.888248,2.3993,128.95,1325.6,637.11816
8755,40.769479,-111.888247,2.3996,129.57,1325.6,637.16816
8756,40.769476,-111.888245,2.3999,130.08,1325.6,637.21816
8757,40.769474,-111.888245,2.4002,129.35,1325.6,637.26816
8758,40.769471,-111.888243,2.4005,129.5,1325.6,637.31816
8759,40.769469,-111.888242,2.4007,129.24,1325.6,637.36816
8760,40.769466,-111.888241,2.401,128.96,1325.6,637.41816
8761,40.769463,-111.888239,2.4014,128.75,1325.6,637.46816
8762,40.76946,-111.888238,2.4017,129.35,1325.6,637.51816
8763,40.769458,-111.888236,2.4019,128.78,1325.6,637.56816
8764,40.769455,-111.888235,2.4023,127.84,1325.6,637.61816
8765,40.769452,-111.888233,2.4026,128.07,1325.6,637.66816
8766,40.76945,-111.888232,2.4028,128.59,1325.6,637.71816
8767,40.769447,-111.88823,2.4032,128.58,1325.6,637.76816
8768,40.769445,-111.888228,2.4034,127.8,1325.6,637.81816
8769,40.769442,-111.888227,2.4037,128.55,1325.6,637.86816
8770,40.769439,-111.888225,2.4041,128.96,1325.6,637.91816
8771,40.769437,-111.888223,2.4043,129.48,1325.6,637.96816
8772,40.769434,-111.888221,2.4046,128.46,1325.6,638.01816
8773,40.769431,-111.888219,2.4049,127.84,1325.6,638.06816
8774,40.769429,-111.888217,2.4052,127.72,1325.6,638.11816
8775,40.769426,-111.888215,2.4055,128.76,1325.5,638.16816
8776,40.769424,-111.888213,2.4057,130.36,1325.5,638.21816
8777,40.769421,-111.88821,2.4061,130.24,1325.5,638.26816
8778,40.769419,-111.888208,2.4063,129.6,1325.5,638.31816
8779,40.769416,-111.888206,2.4066,129.48,1325.5,638.36816
8780,40.769414,-111.888203,2.4069,130.24,1325.5,638.41816
8781,40.769411,-111.888201,2.4072,130.21,1325.5,638.46816
8782,40.769409,-111.888199,2.4074,129.29,1325.5,638.51816
8783,40.769407,-111.888196,2.4076,128.72,1325.5,638.56816
8784,40.769404,-111.888194,2.408,128.2,1325.5,638.61816
8785,40.769402,-111.888192,2.4082,126.33,1325.5,638.66816
8786,40.7694,-111.888189,2.4084,125.36,1325.5,638.71816
8787,40.769398,-111.888186,2.4086,124.62,1325.5,638.76816
8788,40.769395,-111.888183,2.409,124.78,1325.5,638.81816
8789,40.769393,-111.888181,2.4092,124.95,1325.5,638.86816
8790,40.769391,-111.888178,2.4094,125.81,1325.5,638.91816
8791,40.769389,-111.888175,2.4097,126.37,1325.5,638.96816
8792,40.769387,-111.888172,2.4099,127.04,1325.5,639.01816
8793,40.769385,-111.888169,2.4101,127.32,1325.5,639.06816
8794,40.769383,-111.888166,2.4103,128.52,1325.5,639.11816
8795,40.769381,-111.888163,2.4106,129.39,1325.5,639.16816
8796,40.769379,-111.88816,2.4108,129.62,1325.5,639.21816
8797,40.769376,-111.888157,2.4111,128.23,1325.5,639.26816
8798,40.769374,-111.888154,2.4113,127.75,1325.5,639.31816
8799,40.769373,-111.888151,2.4115,126.83,1325.5,639.36816
8800,40.769371,-111.888148,2.4117,126.27,1325.5,639.41816
8801,40.769369,-111.888144,2.4119,124.56,1325.5,639.46816
8802,40.769367,-111.888141,2.4121,123.99,1325.5,639.51816
8803,40.769365,-111.888138,2.4124,123.19,1325.4,639.56816
8804,40.769363,-111.888134,2.4126,123.46,1325.4,639.61816
8805,40.769362,-111.888131,2.4127,123.8,1325.4,639.66816
8806,40.76936,-111.888127,2.4129,124.18,1325.4,639.71816
8807,40.769359,-111.888124,2.413,123.98,1325.4,639.76816
8808,40.769357,-111.88812,2.4133,124.15,1325.4,639.81816
8809,40.769355,-111.888117,2.4135,124.45,1325.4,639.86816
8810,40.769354,-111.888113,2.4136,124.81,1325.4,639.91816
8811,40.769353,-111.88811,2.4137,125.32,1325.4,639.96816
8812,40.769351,-111.888106,2.414,126.49,1325.4,640.01816
8813,40.769349,-111.888103,2.4142,128.12,1325.4,640.06816
8814,40.769347,-111.888099,2.4144,128.94,1325.4,640.11816
8815,40.769346,-111.888096,2.4145,130.37,1325.4,640.16816
8816,40.769345,-111.888092,2.4146,130.33,1325.4,640.21816
8817,40.769343,-111.888089,2.4149,129.88,1325.4,640.26816
8818,40.769342,-111.888085,2.415,129.46,1325.4,640.31816
8819,40.769341,-111.888081,2.4151,129.96,1325.4,640.36816
8820,40.76934,-111.888077,2.4152,130.62,1325.4,640.41816
8821,40.769338,-111.888073,2.4154,130.83,1325.4,640.46816
8822,40.769337,-111.888069,2.4156,131.19,1325.4,640.51816
8823,40.769336,-111.888066,2.4157,131.9,1325.4,640.56816
8824,40.769335,-111.888062,2.4158,131.72,1325.4,640.61816
8825,40.769333,-111.888058,2.416,131.56,1325.4,640.66816
8826,40.769332,-111.888054,2.4161,131.73,1325.4,640.71816
8827,40.769331,-111.88805,2.4162,131.24,1325.4,640.76816
8828,40.769331,-111.888046,2.4163,131.56,1325.4,640.81816
8829,40.76933,-111.888042,2.4164,131.53,1325.4,640.86816
8830,40.76933,-111.888038,2.4164,131.44,1325.4,640.91816
8831,40.769329,-111.888034,2.4165,130.57,1325.4,640.96816
8832,40.769329,-111.88803,2.4165,130.12,1325.4,641.01816
8833,40.769328,-111.888026,2.4166,130.68,1325.4,641.06816
8834,40.769328,-111.888021,2.4166,132.09,1325.4,641.11816
8835,40.769327,-111.888017,2.4167,133.1,1325.3,641.16816
8836,40.769327,-111.888013,2.4167,133.01,1325.3,641.21816
8837,40.769327,-111.888009,2.4167,131.5,1325.3,641.26816
8838,40.769327,-111.888005,2.4168,131.3,1325.3,641.31816
8839,40.769326,-111.888,2.4169,130.12,1325.3,641.36816
8840,40.769325,-111.887996,2.417,129.61,1325.3,641.41816
8841,40.769326,-111.887992,2.4169,129.09,1325.3,641.46816
8842,40.769327,-111.887988,2.4168,129.23,1325.3,641.51816
8843,40.769325,-111.887983,2.417,130.12,1325.3,641.56816
8844,40.769324,-111.887977,2.4171,131.04,1325.3,641.61816
8845,40.769326,-111.887974,2.4169,132.13,1325.3,641.66816
8846,40.769327,-111.887972,2.4168,131.79,1325.3,641.71816
8847,40.769325,-111.887966,2.417,131.8,1325.3,641.76816
8848,40.769327,-111.887963,2.4168,131.16,1325.3,641.81816
8849,40.769324,-111.887957,2.4172,131.17,1325.3,641.86816
8850,40.769324,-111.887953,2.4172,131.74,1325.3,641.91816
8851,40.769324,-111.887948,2.4172,132.33,1325.3,641.96816
8852,40.769324,-111.887944,2.4172,131.83,1325.3,642.01816
8853,40.769324,-111.88794,2.4172,130.88,1325.3,642.06816
8854,40.769324,-111.887936,2.4172,130.03,1325.3,642.11816
8855,40.769324,-111.887931,2.4172,130.38,1325.3,642.16816
8856,40.769324,-111.887927,2.4172,131.17,1325.3,642.21816
8857,40.769323,-111.887922,2.4173,131.45,1325.3,642.26816
8858,40.769323,-111.887917,2.4173,130.56,1325.3,642.31816
8859,40.769323,-111.887912,2.4174,130.25,1325.3,642.36816
8860,40.769323,-111.887907,2.4174,130.31,1325.3,642.41816
8861,40.769323,-111.887902,2.4174,130.95,1325.3,642.46816
8862,40.769323,-111.887898,2.4174,131.25,1325.3,642.51816
8863,40.769323,-111.887893,2.4174,132.11,1325.3,642.56816
8864,40.769323,-111.887888,2.4174,132.67,1325.3,642.61816
8865,40.769322,-111.887884,2.4175,132.68,1325.3,642.66816
8866,40.769322,-111.887879,2.4175,132.64,1325.3,642.71816
8867,40.769322,-111.887874,2.4175,132.96,1325.3,642.76816
8868,40.769322,-111.887869,2.4175,133.73,1325.3,642.81816
8869,40.769321,-111.887865,2.4177,133.7,1325.3,642.86816
8870,40.769321,-111.88786,2.4177,132.27,1325.3,642.91816
8871,40.769321,-111.887854,2.4177,131.17,1325.3,642.96816
8872,40.769321,-111.887849,2.4177,130.24,1325.2,643.01816
8873,40.76932,-111.887844,2.4178,130.82,1325.2,643.06816
8874,40.769317,-111.887842,2.4182,131.04,1325.2,643.11816
8875,40.769317,-111.887837,2.4182,131.35,1325.2,643.16816
8876,40.769317,-111.887832,2.4182,131.79,1325.2,643.21816
8877,40.769318,-111.887826,2.4181,132.84,1325.2,643.26816
8878,40.769318,-111.887821,2.4181,134.04,1325.2,643.31816
8879,40.769318,-111.887815,2.4181,133.71,1325.2,643.36816
8880,40.769318,-111.88781,2.4181,133.92,1325.2,643.41816
8881,40.769318,-111.887804,2.4181,133.46,1325.2,643.46816
8882,40.769318,-111.887799,2.4181,132.63,1325.2,643.51816
8883,40.769318,-111.887793,2.4181,132.22,1325.2,643.56816
8884,40.769318,-111.887788,2.4182,133.44,1325.2,643.61816
8885,40.769318,-111.887782,2.4182,134.76,1325.2,643.66816
8886,40.769318,-111.887776,2.4182,134.85,1325.2,643.71816
8887,40.769317,-111.887771,2.4183,133.95,1325.2,643.76816
8888,40.769317,-111.887765,2.4183,133.4,1325.2,643.81816
8889,40.769317,-111.887759,2.4183,132.41,1325.2,643.86816
8890,40.769317,-111.887754,2.4183,132.88,1325.2,643.91816
8891,40.769317,-111.887748,2.4184,134.34,1325.2,643.96816
8892,40.769317,-111.887742,2.4184,135.89,1325.2,644.01816
8893,40.769317,-111.887736,2.4184,135.51,1325.2,644.06816
8894,40.769317,-111.88773,2.4184,134.82,1325.2,644.11816
8895,40.769317,-111.887724,2.4184,133.87,1325.2,644.16816
8896,40.769317,-111.887718,2.4184,133.23,1325.2,644.21816
8897,40.769317,-111.887712,2.4184,133.17,1325.2,644.26816
8898,40.769316,-111.887706,2.4186,133.98,1325.2,644.31816
8899,40.769316,-111.8877,2.4186,135.14,1325.2,644.36816
8900,40.769316,-111.887694,2.4186,135.91,1325.2,644.41816
8901,40.769316,-111.887688,2.4186,135.99,1325.2,644.46816
8902,40.769316,-111.887682,2.4186,136.11,1325.2,644.51816
8903,40.769316,-111.887676,2.4186,136.26,1325.2,644.56816
8904,40.769316,-111.887669,2.4187,136.83,1325.2,644.61816
8905,40.769315,-111.887663,2.4188,136.41,1325.2,644.66816
8906,40.769315,-111.887657,2.4188,136.61,1325.2,644.71816
8907,40.769315,-111.887651,2.4188,136.66,1325.2,644.76816
8908,40.769315,-111.887645,2.4188,136.69,1325.2,644.81816
8909,40.769315,-111.887638,2.4188,135.64,1325.2,644.86816
8910,40.769314,-111.887632,2.419,135.2,1325.2,644.91816
8911,40.769314,-111.887626,2.419,135.06,1325.2,644.96816
8912,40.769314,-111.88762,2.419,134.88,1325.2,645.01816
8913,40.769314,-111.887613,2.419,133.72,1325.2,645.06816
8914,40.769314,-111.887607,2.419,132.44,1325.2,645.11816
8915,40.769313,-111.887601,2.4192,130.85,1325.2,645.16816
8916,40.769313,-111.887594,2.4192,129.66,1325.2,645.21816
8917,40.769313,-111.887588,2.4192,129.59,1325.2,645.26816
8918,40.769313,-111.887582,2.4192,130.85,1325.2,645.31816
8919,40.769313,-111.887576,2.4192,133.13,1325.2,645.36816
8920,40.769312,-111.887569,2.4194,134.86,1325.2,645.41816
8921,40.769312,-111.887563,2.4194,135.15,1325.2,645.46816
8922,40.769312,-111.887557,2.4194,134.59,1325.2,645.51816
8923,40.769311,-111.88755,2.4195,134.54,1325.3,645.56816
8924,40.769311,-111.887544,2.4195,134.92,1325.3,645.61816
8925,40.769311,-111.887537,2.4196,135.14,1325.3,645.66816
8926,40.769311,-111.887531,2.4196,135.3,1325.3,645.71816
8927,40.769311,-111.887525,2.4196,135.16,1325.3,645.76816
8928,40.76931,-111.887518,2.4197,135.65,1325.3,645.81816
8929,40.76931,-111.887512,2.4197,135.86,1325.3,645.86816
8930,40.76931,-111.887505,2.4198,135.32,1325.3,645.91816
8931,40.76931,-111.887499,2.4198,134.86,1325.3,645.96816
8932,40.769309,-111.887493,2.4199,134.51,1325.3,646.01816
8933,40.769309,-111.887486,2.4199,133.58,1325.3,646.06816
8934,40.769309,-111.88748,2.42,131.75,1325.3,646.11816
8935,40.769308,-111.887473,2.4201,131.07,1325.3,646.16816
8936,40.769308,-111.887467,2.4201,131.3,1325.3,646.21816
8937,40.769308,-111.88746,2.4201,132.24,1325.3,646.26816
8938,40.769308,-111.887454,2.4201,132.9,1325.3,646.31816
8939,40.769308,-111.887447,2.4202,132.99,1325.3,646.36816
8940,40.769307,-111.887441,2.4203,132.96,1325.3,646.41816
8941,40.769307,-111.887434,2.4203,132.84,1325.3,646.46816
8942,40.769307,-111.887428,2.4203,132.46,1325.3,646.51816
8943,40.769307,-111.887421,2.4204,132.27,1325.3,646.56816
8944,40.769306,-111.887415,2.4205,132.16,1325.3,646.61816
8945,40.769306,-111.887409,2.4205,132.62,1325.3,646.66816
8946,40.769306,-111.887402,2.4205,133.32,1325.3,646.71816
8947,40.769306,-111.887396,2.4206,133.19,1325.3,646.76816
8948,40.769305,-111.887389,2.4207,132.37,1325.3,646.81816
8949,40.769305,-111.887383,2.4207,131.01,1325.3,646.86816
8950,40.769305,-111.887376,2.4207,131.23,1325.3,646.91816
8951,40.769305,-111.88737,2.4208,131.49,1325.3,646.96816
8952,40.769305,-111.887363,2.4208,131.21,1325.3,647.01816
8953,40.769304,-111.887357,2.4209,128.79,1325.3,647.06816
8954,40.769304,-111.88735,2.4209,126.15,1325.3,647.11816
8955,40.769304,-111.887344,2.421,125.04,1325.3,647.16816
8956,40.769304,-111.887337,2.421,126,1325.3,647.21816
8957,40.769304,-111.887331,2.421,128.94,1325.3,647.26816
8958,40.769304,-111.887325,2.421,130.95,1325.3,647.31816
8959,40.769303,-111.887318,2.4212,131.41,1325.3,647.36816
8960,40.769303,-111.887312,2.4212,131.59,1325.3,647.41816
8961,40.769303,-111.887305,2.4212,131.81,1325.3,647.46816
8962,40.769303,-111.887299,2.4212,132.26,1325.3,647.51816
8963,40.769303,-111.887292,2.4213,131.89,1325.3,647.56816
8964,40.769303,-111.887286,2.4213,131.03,1325.3,647.61816
8965,40.769302,-111.887279,2.4214,131.04,1325.3,647.66816
8966,40.769302,-111.887273,2.4214,131.52,1325.3,647.71816
8967,40.769302,-111.887266,2.4215,132.8,1325.3,647.76816
8968,40.769302,-111.88726,2.4215,133.97,1325.3,647.81816
8969,40.769302,-111.887253,2.4215,134.33,1325.4,647.86816
8970,40.769302,-111.887247,2.4215,133.66,1325.4,647.91816
8971,40.769302,-111.88724,2.4216,132.91,1325.4,647.96816
8972,40.769302,-111.887234,2.4216,130.02,1325.4,648.01816
8973,40.769302,-111.887227,2.4216,128.19,1325.4,648.06816
8974,40.769301,-111.887221,2.4217,128,1325.4,648.11816
8975,40.769301,-111.887214,2.4218,129.66,1325.4,648.16816
8976,40.769301,-111.887208,2.4218,130.42,1325.4,648.21816
8977,40.769301,-111.887201,2.4218,128.74,1325.4,648.26816
8978,40.769301,-111.887195,2.4218,127.95,1325.4,648.31816
8979,40.769301,-111.887188,2.4219,127.65,1325.4,648.36816
8980,40.769301,-111.887182,2.4219,127.49,1325.4,648.41816
8981,40.769301,-111.887175,2.4219,125.61,1325.4,648.46816
8982,40.769301,-111.887169,2.4219,126.34,1325.4,648.51816
8983,40.769301,-111.887162,2.422,128.2,1325.4,648.56816
8984,40.769301,-111.887155,2.422,130.85,1325.4,648.61816
8985,40.769301,-111.887149,2.422,130.59,1325.4,648.66816
8986,40.769301,-111.887142,2.422,131.16,1325.4,648.71816
8987,40.769301,-111.887136,2.4221,130.32,1325.4,648.76816
8988,40.769301,-111.887129,2.4221,128.83,1325.4,648.81816
8989,40.769301,-111.887122,2.4221,126.92,1325.4,648.86816
8990,40.769301,-111.887116,2.4222,126.54,1325.4,648.91816
8991,40.769301,-111.887109,2.4222,126.64,1325.4,648.96816
8992,40.769301,-111.887102,2.4222,127.85,1325.4,649.01816
8993,40.769301,-111.887096,2.4222,128.92,1325.4,649.06816
8994,40.769301,-111.887089,2.4223,130.21,1325.4,649.11816
8995,40.769301,-111.887083,2.4223,131.21,1325.4,649.16816
8996,40.769301,-111.887076,2.4223,132.95,1325.4,649.21816
8997,40.769301,-111.88707,2.4223,133.47,1325.4,649.26816
8998,40.769301,-111.887063,2.4224,133.03,1325.4,649.31816
8999,40.769301,-111.887056,2.4224,132.28,1325.4,649.36816
9000,40.769301,-111.88705,2.4224,132.28,1325.4,649.41816
9001,40.769301,-111.887043,2.4225,132.63,1325.4,649.46816
9002,40.769301,-111.887036,2.4225,132.85,1325.4,649.51816
9003,40.769301,-111.88703,2.4225,132.93,1325.4,649.56816
9004,40.769301,-111.887023,2.4226,132.76,1325.4,649.61816
9005,40.769301,-111.887016,2.4226,131.84,1325.4,649.66816
9006,40.769301,-111.88701,2.4226,131.09,1325.4,649.71816
9007,40.769301,-111.887003,2.4226,131,1325.4,649.76816
9008,40.769301,-111.886997,2.4227,130.46,1325.4,649.81816
9009,40.769301,-111.88699,2.4227,130.36,1325.4,649.86816
9010,40.769301,-111.886984,2.4227,129.98,1325.4,649.91816
9011,40.769301,-111.886977,2.4228,129.07,1325.4,649.96816
9012,40.769301,-111.886971,2.4228,127,1325.4,650.01816
9013,40.769301,-111.886964,2.4228,124.89,1325.4,650.06816
9014,40.769301,-111.886957,2.4228,123.62,1325.4,650.11816
9015,40.769301,-111.886951,2.4229,124.54,1325.4,650.16816
9016,40.769301,-111.886944,2.4229,125.73,1325.4,650.21816
9017,40.769301,-111.886938,2.4229,126.41,1325.4,650.26816
9018,40.769301,-111.886931,2.423,126.46,1325.5,650.31816
9019,40.769301,-111.886925,2.423,127.32,1325.5,650.36816
9020,40.769301,-111.886918,2.423,128.08,1325.5,650.41816
9021,40.769301,-111.886912,2.4231,127.07,1325.5,650.46816
9022,40.769301,-111.886905,2.4231,127.59,1325.5,650.51816
9023,40.769301,-111.886899,2.4231,128.76,1325.5,650.56816
9024,40.769301,-111.886892,2.4232,129.9,1325.5,650.61816
9025,40.769302,-111.886886,2.4231,130.62,1325.5,650.66816
9026,40.769302,-111.886879,2.4231,131.73,1325.5,650.71816
9027,40.769302,-111.886873,2.4231,132.34,1325.5,650.76816
9028,40.769302,-111.886866,2.4232,132.18,1325.5,650.81816
9029,40.769302,-111.88686,2.4232,131.72,1325.5,650.86816
9030,40.769302,-111.886853,2.4232,131.76,1325.5,650.91816
9031,40.769302,-111.886847,2.4233,131.85,1325.5,650.96816
9032,40.769302,-111.886841,2.4233,131.78,1325.5,651.01816
9033,40.769302,-111.886834,2.4233,131.24,1325.5,651.06816
9034,40.769302,-111.886828,2.4234,132.06,1325.5,651.11816
9035,40.769302,-111.886821,2.4234,133.53,1325.5,651.16816
9036,40.769302,-111.886815,2.4234,134.95,1325.5,651.21816
9037,40.769303,-111.886808,2.4233,134.93,1325.5,651.26816
9038,40.769303,-111.886802,2.4234,133.22,1325.5,651.31816
9039,40.769303,-111.886795,2.4234,132.12,1325.5,651.36816
9040,40.769303,-111.886789,2.4234,132.29,1325.5,651.41816
9041,40.769303,-111.886782,2.4235,133.46,1325.5,651.46816
9042,40.769303,-111.886776,2.4235,134.42,1325.5,651.51816
9043,40.769303,-111.886769,2.4235,134.05,1325.5,651.56816
9044,40.769303,-111.886763,2.4236,134.86,1325.5,651.61816
9045,40.769303,-111.886757,2.4236,135.7,1325.5,651.66816
9046,40.769303,-111.88675,2.4236,135.75,1325.5,651.71816
9047,40.769303,-111.886744,2.4237,133.44,1325.5,651.76816
9048,40.769303,-111.886737,2.4237,132.64,1325.5,651.81816
9049,40.769304,-111.886731,2.4236,133.4,1325.5,651.86816
9050,40.769304,-111.886724,2.4237,134.09,1325.5,651.91816
9051,40.769304,-111.886717,2.4237,134.04,1325.5,651.96816
9052,40.769304,-111.886711,2.4237,133.18,1325.5,652.01816
9053,40.769304,-111.886704,2.4238,132.59,1325.6,652.06816
9054,40.769304,-111.886698,2.4238,132.41,1325.6,652.11816
9055,40.769304,-111.886691,2.4238,131.97,1325.6,652.16816
9056,40.769304,-111.886685,2.4239,132.01,1325.6,652.21816
9057,40.769304,-111.886678,2.4239,130.88,1325.6,652.26816
9058,40.769304,-111.886672,2.4239,131.22,1325.6,652.31816
9059,40.769304,-111.886665,2.424,132.08,1325.6,652.36816
9060,40.769304,-111.886658,2.424,133.16,1325.6,652.41816
9061,40.769304,-111.886652,2.4241,132.81,1325.6,652.46816
9062,40.769304,-111.886645,2.4241,132.61,1325.6,652.51816
9063,40.769304,-111.886638,2.4241,133.65,1325.6,652.56816
9064,40.769304,-111.886632,2.4242,134.61,1325.6,652.61816
9065,40.769305,-111.886625,2.4241,135.6,1325.6,652.66816
9066,40.769305,-111.886618,2.4241,135.26,1325.6,652.71816
9067,40.769305,-111.886612,2.4242,135.23,1325.6,652.76816
9068,40.769305,-111.886605,2.4242,135.95,1325.6,652.81816
9069,40.769305,-111.886599,2.4242,135.2,1325.6,652.86816
9070,40.769305,-111.886592,2.4243,132.91,1325.6,652.91816
9071,40.769305,-111.886585,2.4243,131.32,1325.6,652.96816
9072,40.769305,-111.886579,2.4244,131.33,1325.6,653.01816
9073,40.769304,-111.886572,2.4245,131.37,1325.6,653.06816
9074,40.769304,-111.886565,2.4245,131.58,1325.6,653.11816
9075,40.769304,-111.886558,2.4246,132.13,1325.6,653.16816
9076,40.769304,-111.886552,2.4246,131.51,1325.6,653.21816
9077,40.769304,-111.886545,2.4247,130.18,1325.6,653.26816
9078,40.769304,-111.886538,2.4247,128.12,1325.6,653.31816
9079,40.769304,-111.886532,2.4247,128.33,1325.7,653.36816
9080,40.769304,-111.886525,2.4248,129.07,1325.7,653.41816
9081,40.769304,-111.886518,2.4248,131.11,1325.7,653.46816
9082,40.769304,-111.886511,2.4249,130.75,1325.7,653.51816
9083,40.769304,-111.886505,2.4249,130.1,1325.7,653.56816
9084,40.769304,-111.886498,2.4249,129.72,1325.7,653.61816
9085,40.769304,-111.886491,2.425,129.4,1325.7,653.66816
9086,40.769304,-111.886485,2.425,129.89,1325.7,653.71816
9087,40.769304,-111.886478,2.4251,131.25,1325.7,653.76816
9088,40.769304,-111.886471,2.4251,133.21,1325.7,653.81816
9089,40.769304,-111.886464,2.4251,134.7,1325.7,653.86816
9090,40.769304,-111.886458,2.4252,135.19,1325.7,653.91816
9091,40.769304,-111.886451,2.4252,133.07,1325.7,653.96816
9092,40.769304,-111.886444,2.4253,130.78,1325.7,654.01816
9093,40.769303,-111.886438,2.4254,130.93,1325.7,654.06816
9094,40.769303,-111.886431,2.4255,133.19,1325.7,654.11816
9095,40.769303,-111.886424,2.4255,135.45,1325.7,654.16816
9096,40.769303,-111.886418,2.4255,135.48,1325.7,654.21816
9097,40.769303,-111.886411,2.4256,134.72,1325.7,654.26816
9098,40.769303,-111.886404,2.4256,134.67,1325.7,654.31816
9099,40.769303,-111.886398,2.4257,134.22,1325.7,654.36816
9100,40.769303,-111.886391,2.4257,134.11,1325.7,654.41816
9101,40.769303,-111.886384,2.4257,133.26,1325.8,654.46816
9102,40.769303,-111.886378,2.4258,133.39,1325.8,654.51816
9103,40.769303,-111.886371,2.4258,134.26,1325.8,654.56816
9104,40.769303,-111.886364,2.4259,134.71,1325.8,654.61816
9105,40.769303,-111.886358,2.4259,134.66,1325.8,654.66816
9106,40.769303,-111.886351,2.426,134.96,1325.8,654.71816
9107,40.769303,-111.886344,2.426,135.6,1325.8,654.76816
9108,40.769303,-111.886338,2.426,136.12,1325.8,654.81816
9109,40.769302,-111.886331,2.4262,135.78,1325.8,654.86816
9110,40.769302,-111.886325,2.4262,134.72,1325.8,654.91816
9111,40.769302,-111.886318,2.4263,134.35,1325.8,654.96816
9112,40.769302,-111.886311,2.4263,134.48,1325.8,655.01816
9113,40.769302,-111.886305,2.4264,135.6,1325.8,655.06816
9114,40.769302,-111.886298,2.4264,136.77,1325.8,655.11816
9115,40.769302,-111.886292,2.4264,136.35,1325.8,655.16816
9116,40.769302,-111.886285,2.4265,134.5,1325.8,655.21816
9117,40.769302,-111.886279,2.4265,133.72,1325.8,655.26816
