ID,RxLat,RxLon,d__km,L_btl__db,Elev_t_rx__meter,timeOffset__sec
18552,40.764974,-111.899583,4.9508,134.01,1299.1,1349.51816
18553,40.764973,-111.89958,4.9509,133.48,1299.1,1349.56816
18554,40.764973,-111.899577,4.9508,133.1,1299.1,1349.61816
18555,40.764972,-111.899574,4.9508,131.98,1299.1,1349.66816
18556,40.764971,-111.899571,4.9508,131.12,1299.1,1349.71816
18557,40.764971,-111.899568,4.9508,130.6,1299.1,1349.76816
18558,40.76497,-111.899565,4.9508,130.51,1299.1,1349.81816
18559,40.76497,-111.899562,4.9507,131.38,1299.1,1349.86816
18560,40.764969,-111.899558,4.9507,131.27,1299.1,1349.91816
18561,40.764969,-111.899555,4.9506,132.13,1299.1,1349.96816
18562,40.764968,-111.899552,4.9506,131.95,1299.1,1350.01816
18563,40.764968,-111.899549,4.9506,132.32,1299.1,1350.06816
18564,40.764967,-111.899545,4.9506,132.26,1299.1,1350.11816
18565,40.764967,-111.899542,4.9505,132.89,1299.1,1350.16816
18566,40.764966,-111.899539,4.9505,132.65,1299.1,1350.21816
18567,40.764966,-111.899535,4.9504,130.53,1299.1,1350.26816
18568,40.764966,-111.899532,4.9503,129.47,1299.1,1350.31816
18569,40.764966,-111.899528,4.9502,130.41,1299.1,1350.36816
18570,40.764965,-111.899525,4.9502,133.32,1299.1,1350.41816
18571,40.764965,-111.899521,4.9501,134.38,1299.1,1350.46816
18572,40.764965,-111.899518,4.95,133.43,1299.1,1350.51816
18573,40.764965,-111.899514,4.9499,132.21,1299.1,1350.56816
18574,40.764964,-111.899511,4.9499,131.15,1299.1,1350.61816
18575,40.764964,-111.899507,4.9498,130.68,1299.1,1350.66816
18576,40.764964,-111.899504,4.9498,130.78,1299.1,1350.71816
18577,40.764964,-111.8995,4.9496,131.68,1299.1,1350.76816
18578,40.764964,-111.899496,4.9495,131.94,1299.2,1350.81816
18579,40.764964,-111.899493,4.9495,131.83,1299.2,1350.86816
18580,40.764964,-111.899489,4.9494,130.68,1299.2,1350.91816
18581,40.764964,-111.899485,4.9492,130.51,1299.2,1350.96816
18582,40.764964,-111.899481,4.9491,130.84,1299.2,1351.01816
18583,40.764964,-111.899477,4.949,131.92,1299.2,1351.06816
18584,40.764964,-111.899473,4.9489,131.59,1299.2,1351.11816
18585,40.764964,-111.89947,4.9488,132.24,1299.2,1351.16816
18586,40.764964,-111.899466,4.9487,132.74,1299.2,1351.21816
18587,40.764964,-111.899462,4.9486,132.53,1299.2,1351.26816
18588,40.764964,-111.899458,4.9485,132.56,1299.2,1351.31816
18589,40.764964,-111.899454,4.9484,132.67,1299.2,1351.36816
18590,40.764964,-111.89945,4.9483,133.61,1299.2,1351.41816
18591,40.764964,-111.899446,4.9482,132.38,1299.2,1351.46816
18592,40.764964,-111.899442,4.9481,132.74,1299.2,1351.51816
18593,40.764965,-111.899437,4.9478,133.55,1299.2,1351.56816
18594,40.764965,-111.899433,4.9477,133.25,1299.2,1351.61816
18595,40.764965,-111.899429,4.9476,131.89,1299.2,1351.66816
18596,40.764965,-111.899425,4.9475,130.88,1299.2,1351.71816
18597,40.764965,-111.899421,4.9474,131.45,1299.2,1351.76816
18598,40.764965,-111.899416,4.9473,132.65,1299.2,1351.81816
18599,40.764965,-111.899412,4.9472,133.82,1299.2,1351.86816
18600,40.764965,-111.899407,4.947,134.45,1299.2,1351.91816
18601,40.764965,-111.899403,4.9469,134.27,1299.2,1351.96816
18602,40.764966,-111.899399,4.9467,134.89,1299.2,1352.01816
18603,40.764966,-111.899394,4.9466,133.96,1299.2,1352.06816
18604,40.764966,-111.89939,4.9465,132.28,1299.2,1352.11816
18605,40.764966,-111.899385,4.9463,130.2,1299.2,1352.16816
18606,40.764966,-111.899381,4.9462,130.6,1299.2,1352.21816
18607,40.764966,-111.899376,4.9461,131.49,1299.2,1352.26816
18608,40.764966,-111.899372,4.946,133.12,1299.2,1352.31816
18609,40.764967,-111.899367,4.9458,134.68,1299.2,1352.36816
18610,40.764967,-111.899363,4.9456,135.1,1299.2,1352.41816
18611,40.764967,-111.899358,4.9455,131.25,1299.2,1352.46816
18612,40.764967,-111.899353,4.9454,129.03,1299.2,1352.51816
18613,40.764967,-111.899348,4.9452,128.94,1299.2,1352.56816
18614,40.764967,-111.899344,4.9451,130.76,1299.2,1352.61816
18615,40.764967,-111.899339,4.945,132.57,1299.2,1352.66816
18616,40.764967,-111.899334,4.9449,134.09,1299.2,1352.71816
18617,40.764968,-111.899329,4.9446,133.3,1299.2,1352.76816
18618,40.764968,-111.899324,4.9445,131.96,1299.3,1352.81816
18619,40.764968,-111.899319,4.9444,132.14,1299.3,1352.86816
18620,40.764968,-111.899314,4.9442,133.15,1299.3,1352.91816
18621,40.764968,-111.899309,4.9441,134.89,1299.3,1352.96816
18622,40.764968,-111.899304,4.944,134.73,1299.3,1353.01816
18623,40.764969,-111.899299,4.9437,134.96,1299.3,1353.06816
18624,40.764969,-111.899294,4.9436,133.65,1299.3,1353.11816
18625,40.764969,-111.899289,4.9435,132.9,1299.3,1353.16816
18626,40.764969,-111.899284,4.9433,133.23,1299.3,1353.21816
18627,40.764969,-111.899278,4.9432,135.18,1299.3,1353.26816
18628,40.764969,-111.899273,4.943,136.43,1299.3,1353.31816
18629,40.764969,-111.899268,4.9429,137.05,1299.3,1353.36816
18630,40.76497,-111.899263,4.9427,136.22,1299.4,1353.41816
18631,40.76497,-111.899257,4.9425,134.95,1299.4,1353.46816
18632,40.76497,-111.899252,4.9424,134.2,1299.4,1353.51816
18633,40.76497,-111.899247,4.9422,134.87,1299.4,1353.56816
18634,40.76497,-111.899241,4.9421,135.48,1299.4,1353.61816
18635,40.76497,-111.899236,4.9419,136.48,1299.4,1353.66816
18636,40.764971,-111.899231,4.9417,136.34,1299.4,1353.71816
18637,40.764971,-111.899225,4.9415,135.01,1299.4,1353.76816
18638,40.764971,-111.89922,4.9414,133.9,1299.4,1353.81816
18639,40.764971,-111.899214,4.9412,133.85,1299.4,1353.86816
18640,40.764971,-111.899209,4.9411,133.82,1299.4,1353.91816
18641,40.764971,-111.899203,4.9409,133.46,1299.5,1353.96816
18642,40.764972,-111.899197,4.9407,134.09,1299.5,1354.01816
18643,40.764972,-111.899192,4.9406,136.19,1299.5,1354.06816
18644,40.764972,-111.899186,4.9404,137.4,1299.5,1354.11816
18645,40.764972,-111.899181,4.9403,136.56,1299.5,1354.16816
18646,40.764972,-111.899175,4.9401,135.76,1299.5,1354.21816
18647,40.764972,-111.899169,4.9399,136.27,1299.5,1354.26816
18648,40.764972,-111.899164,4.9398,137.5,1299.5,1354.31816
18649,40.764972,-111.899158,4.9396,137.5,1299.5,1354.36816
18650,40.764972,-111.899152,4.9395,136.78,1299.6,1354.41816
18651,40.764973,-111.899147,4.9392,136.43,1299.6,1354.46816
18652,40.764973,-111.899141,4.9391,137.4,1299.6,1354.51816
18653,40.764973,-111.899135,4.9389,137.19,1299.6,1354.56816
18654,40.764973,-111.899129,4.9388,136.87,1299.6,1354.61816
18655,40.764973,-111.899123,4.9386,136.3,1299.6,1354.66816
18656,40.764973,-111.899118,4.9385,136.66,1299.6,1354.71816
18657,40.764973,-111.899112,4.9383,136.55,1299.6,1354.76816
18658,40.764973,-111.899106,4.9382,136.16,1299.6,1354.81816
18659,40.764973,-111.8991,4.938,136.74,1299.7,1354.86816
18660,40.764973,-111.899094,4.9378,137.44,1299.7,1354.91816
18661,40.764973,-111.899088,4.9377,136.97,1299.7,1354.96816
18662,40.764973,-111.899082,4.9375,135.1,1299.7,1355.01816
18663,40.764973,-111.899076,4.9374,134.11,1299.7,1355.06816
18664,40.764974,-111.89907,4.9371,134.37,1299.7,1355.11816
18665,40.764974,-111.899064,4.9369,135.61,1299.7,1355.16816
18666,40.764974,-111.899058,4.9368,135.84,1299.7,1355.21816
18667,40.764974,-111.899052,4.9366,135.89,1299.7,1355.26816
18668,40.764974,-111.899046,4.9365,136.03,1299.8,1355.31816
18669,40.764974,-111.89904,4.9363,135.73,1299.8,1355.36816
18670,40.764974,-111.899034,4.9362,135.6,1299.8,1355.41816
18671,40.764974,-111.899028,4.936,136.56,1299.8,1355.46816
18672,40.764974,-111.899022,4.9358,137.29,1299.8,1355.51816
18673,40.764974,-111.899016,4.9357,135.83,1299.8,1355.56816
18674,40.764974,-111.899009,4.9355,134.99,1299.8,1355.61816
18675,40.764974,-111.899003,4.9353,135.5,1299.8,1355.66816
18676,40.764974,-111.898997,4.9352,136.47,1299.8,1355.71816
18677,40.764974,-111.898991,4.935,136.75,1299.8,1355.76816
18678,40.764974,-111.898984,4.9348,137.45,1299.9,1355.81816
18679,40.764974,-111.898978,4.9347,137.97,1299.9,1355.86816
18680,40.764974,-111.898972,4.9345,137.44,1299.9,1355.91816
18681,40.764974,-111.898966,4.9344,136.73,1299.9,1355.96816
18682,40.764974,-111.898959,4.9342,136.54,1299.9,1356.01816
18683,40.764974,-111.898953,4.934,137.12,1299.9,1356.06816
18684,40.764974,-111.898947,4.9339,137.08,1299.9,1356.11816
18685,40.764974,-111.89894,4.9337,136.77,1299.9,1356.16816
18686,40.764974,-111.898934,4.9335,136.39,1299.9,1356.21816
18687,40.764974,-111.898928,4.9334,135.93,1300,1356.26816
18688,40.764974,-111.898921,4.9332,135.13,1300,1356.31816
18689,40.764974,-111.898915,4.933,134.73,1300,1356.36816
18690,40.764974,-111.898909,4.9329,134.65,1300,1356.41816
18691,40.764974,-111.898902,4.9327,135.28,1300,1356.46816
18692,40.764974,-111.898896,4.9325,135.84,1300,1356.51816
18693,40.764974,-111.898889,4.9323,135.5,1300,1356.56816
18694,40.764974,-111.898883,4.9322,133.99,1300,1356.61816
18695,40.764974,-111.898877,4.932,133.53,1300.1,1356.66816
18696,40.764974,-111.89887,4.9318,133.12,1300.1,1356.71816
18697,40.764974,-111.898864,4.9317,133.32,1300.1,1356.76816
18698,40.764974,-111.898858,4.9315,132.63,1300.1,1356.81816
18699,40.764975,-111.898851,4.9312,134.05,1300.1,1356.86816
18700,40.764975,-111.898845,4.9311,135.32,1300.1,1356.91816
18701,40.764974,-111.898839,4.931,136.98,1300.1,1356.96816
18702,40.764975,-111.898832,4.9307,137.66,1300.1,1357.01816
18703,40.764975,-111.898826,4.9306,137.74,1300.2,1357.06816
18704,40.764975,-111.89882,4.9304,136.35,1300.2,1357.11816
18705,40.764975,-111.898813,4.9302,134.83,1300.2,1357.16816
18706,40.764975,-111.898807,4.9301,134.6,1300.2,1357.21816
18707,40.764975,-111.8988,4.9299,134.7,1300.2,1357.26816
18708,40.764975,-111.898794,4.9297,135.01,1300.2,1357.31816
18709,40.764975,-111.898788,4.9296,135.85,1300.2,1357.36816
18710,40.764975,-111.898781,4.9294,136.66,1300.2,1357.41816
18711,40.764975,-111.898775,4.9292,136.63,1300.3,1357.46816
18712,40.764975,-111.898768,4.9291,135.57,1300.3,1357.51816
18713,40.764975,-111.898762,4.9289,135.48,1300.3,1357.56816
18714,40.764975,-111.898755,4.9287,136.02,1300.3,1357.61816
18715,40.764975,-111.898749,4.9286,137.06,1300.3,1357.66816
18716,40.764975,-111.898742,4.9284,136.77,1300.3,1357.71816
18717,40.764975,-111.898736,4.9282,137.04,1300.3,1357.76816
18718,40.764975,-111.898729,4.9281,137.55,1300.3,1357.81816
18719,40.764975,-111.898723,4.9279,138.27,1300.4,1357.86816
18720,40.764975,-111.898716,4.9277,137.31,1300.4,1357.91816
18721,40.764975,-111.89871,4.9276,136.39,1300.4,1357.96816
18722,40.764975,-111.898703,4.9274,136.04,1300.4,1358.01816
18723,40.764975,-111.898696,4.9272,136.24,1300.4,1358.06816
18724,40.764975,-111.89869,4.927,135.83,1300.4,1358.11816
18725,40.764975,-111.898683,4.9269,134.14,1300.4,1358.16816
18726,40.764975,-111.898676,4.9267,132.66,1300.4,1358.21816
18727,40.764975,-111.89867,4.9265,132.33,1300.5,1358.26816
18728,40.764975,-111.898663,4.9263,133.12,1300.5,1358.31816
18729,40.764975,-111.898656,4.9262,135.13,1300.5,1358.36816
18730,40.764975,-111.89865,4.926,136.68,1300.5,1358.41816
18731,40.764975,-111.898643,4.9258,137.91,1300.5,1358.46816
18732,40.764975,-111.898636,4.9256,138.15,1300.5,1358.51816
18733,40.764975,-111.898629,4.9255,137.83,1300.5,1358.56816
18734,40.764975,-111.898623,4.9253,137.73,1300.5,1358.61816
18735,40.764975,-111.898616,4.9251,137.28,1300.5,1358.66816
18736,40.764975,-111.898609,4.9249,136.7,1300.6,1358.71816
18737,40.764975,-111.898602,4.9248,136,1300.6,1358.76816
18738,40.764975,-111.898595,4.9246,134.28,1300.6,1358.81816
18739,40.764975,-111.898588,4.9244,133.32,1300.6,1358.86816
18740,40.764975,-111.898581,4.9242,132.75,1300.6,1358.91816
18741,40.764975,-111.898574,4.924,133.95,1300.6,1358.96816
18742,40.764975,-111.898567,4.9239,134.78,1300.6,1359.01816
18743,40.764975,-111.89856,4.9237,135.54,1300.6,1359.06816
18744,40.764975,-111.898554,4.9235,136.36,1300.7,1359.11816
18745,40.764975,-111.898547,4.9233,137.26,1300.7,1359.16816
18746,40.764975,-111.89854,4.9232,136.12,1300.7,1359.21816
18747,40.764975,-111.898533,4.923,135.77,1300.7,1359.26816
18748,40.764975,-111.898526,4.9228,136.04,1300.7,1359.31816
18749,40.764975,-111.898519,4.9226,136.71,1300.7,1359.36816
18750,40.764975,-111.898512,4.9224,136.41,1300.7,1359.41816
18751,40.764975,-111.898504,4.9222,135.58,1300.7,1359.46816
18752,40.764975,-111.898497,4.9221,134.7,1300.7,1359.51816
18753,40.764975,-111.89849,4.9219,134.2,1300.8,1359.56816
18754,40.764975,-111.898483,4.9217,134.55,1300.8,1359.61816
18755,40.764975,-111.898476,4.9215,135.4,1300.8,1359.66816
18756,40.764975,-111.898469,4.9213,135.77,1300.8,1359.71816
18757,40.764975,-111.898462,4.9212,136.11,1300.8,1359.76816
18758,40.764975,-111.898455,4.921,135.95,1300.8,1359.81816
18759,40.764975,-111.898447,4.9208,135.49,1300.8,1359.86816
18760,40.764975,-111.89844,4.9206,134.91,1300.8,1359.91816
18761,40.764975,-111.898433,4.9204,134.47,1300.9,1359.96816
18762,40.764975,-111.898426,4.9202,134.01,1300.9,1360.01816
18763,40.764975,-111.898419,4.9201,133.86,1300.9,1360.06816
18764,40.764975,-111.898411,4.9198,134.92,1300.9,1360.11816
18765,40.764975,-111.898404,4.9197,134.63,1300.9,1360.16816
18766,40.764975,-111.898397,4.9195,132.78,1300.9,1360.21816
18767,40.764975,-111.89839,4.9193,131.72,1300.9,1360.26816
18768,40.764975,-111.898382,4.9191,132.3,1300.9,1360.31816
18769,40.764975,-111.898375,4.9189,132.9,1301,1360.36816
18770,40.764975,-111.898368,4.9187,132.3,1301,1360.41816
18771,40.764975,-111.898361,4.9186,132.17,1301,1360.46816
18772,40.764975,-111.898353,4.9184,131.61,1301,1360.51816
18773,40.764975,-111.898346,4.9182,131.53,1301,1360.56816
18774,40.764975,-111.898339,4.918,131.73,1301,1360.61816
18775,40.764975,-111.898331,4.9178,132.86,1301,1360.66816
18776,40.764975,-111.898324,4.9176,131.74,1301.1,1360.71816
18777,40.764975,-111.898317,4.9174,129.61,1301.1,1360.76816
18778,40.764975,-111.898309,4.9172,128.34,1301.1,1360.81816
18779,40.764975,-111.898302,4.9171,128.85,1301.1,1360.86816
18780,40.764975,-111.898294,4.9169,129.58,1301.1,1360.91816
18781,40.764975,-111.898287,4.9167,131,1301.1,1360.96816
18782,40.764975,-111.89828,4.9165,132.38,1301.1,1361.01816
18783,40.764975,-111.898272,4.9163,133.52,1301.1,1361.06816
18784,40.764975,-111.898265,4.9161,132.49,1301.2,1361.11816
18785,40.764975,-111.898257,4.9159,131.71,1301.2,1361.16816
18786,40.764975,-111.89825,4.9157,130.94,1301.2,1361.21816
18787,40.764975,-111.898243,4.9156,131.51,1301.2,1361.26816
18788,40.764975,-111.898235,4.9154,130.47,1301.2,1361.31816
18789,40.764975,-111.898228,4.9152,130.09,1301.2,1361.36816
18790,40.764975,-111.89822,4.915,129.52,1301.2,1361.41816
18791,40.764975,-111.898213,4.9148,127.5,1301.2,1361.46816
18792,40.764975,-111.898205,4.9146,125.05,1301.2,1361.51816
18793,40.764975,-111.898198,4.9144,123.72,1301.3,1361.56816
18794,40.764975,-111.89819,4.9142,123.67,1301.3,1361.61816
18795,40.764975,-111.898183,4.914,123.94,1301.3,1361.66816
18796,40.764975,-111.898175,4.9138,123.57,1301.3,1361.71816
18797,40.764976,-111.898168,4.9136,124.09,1301.3,1361.76816
18798,40.764976,-111.89816,4.9134,124.68,1301.3,1361.81816
18799,40.764976,-111.898153,4.9132,127.37,1301.3,1361.86816
18800,40.764975,-111.898145,4.9131,129.3,1301.3,1361.91816
18801,40.764976,-111.898138,4.9128,130.06,1301.4,1361.96816
18802,40.764976,-111.89813,4.9126,128.74,1301.4,1362.01816
18803,40.764976,-111.898123,4.9124,128.18,1301.4,1362.06816
18804,40.764976,-111.898115,4.9122,128.58,1301.4,1362.11816
18805,40.764976,-111.898108,4.912,129.66,1301.4,1362.16816
18806,40.764976,-111.8981,4.9118,127.36,1301.4,1362.21816
18807,40.764976,-111.898092,4.9116,124.91,1301.4,1362.26816
18808,40.764976,-111.898085,4.9115,124.01,1301.4,1362.31816
18809,40.764976,-111.898077,4.9113,126.1,1301.5,1362.36816
18810,40.764976,-111.89807,4.9111,128.04,1301.5,1362.41816
18811,40.764976,-111.898062,4.9109,129.49,1301.5,1362.46816
18812,40.764976,-111.898055,4.9107,129.5,1301.5,1362.51816
18813,40.764976,-111.898047,4.9105,129.36,1301.5,1362.56816
18814,40.764976,-111.898039,4.9103,128.03,1301.5,1362.61816
18815,40.764976,-111.898032,4.9101,126.81,1301.5,1362.66816
18816,40.764976,-111.898024,4.9099,127.29,1301.5,1362.71816
18817,40.764977,-111.898017,4.9097,128.43,1301.6,1362.76816
18818,40.764977,-111.898009,4.9095,129.57,1301.6,1362.81816
18819,40.764977,-111.898001,4.9093,129.49,1301.6,1362.86816
18820,40.764977,-111.897994,4.9091,129.77,1301.6,1362.91816
18821,40.764977,-111.897986,4.9089,130.79,1301.6,1362.96816
18822,40.764977,-111.897979,4.9087,131.27,1301.6,1363.01816
18823,40.764977,-111.897971,4.9085,132.4,1301.6,1363.06816
18824,40.764977,-111.897963,4.9083,132.13,1301.7,1363.11816
18825,40.764977,-111.897956,4.9081,132.31,1301.7,1363.16816
18826,40.764977,-111.897948,4.9079,131.87,1301.7,1363.21816
18827,40.764977,-111.89794,4.9077,131.37,1301.7,1363.26816
18828,40.764977,-111.897933,4.9076,130.94,1301.7,1363.31816
18829,40.764978,-111.897925,4.9072,129.1,1301.7,1363.36816
18830,40.764978,-111.897918,4.9071,128.37,1301.7,1363.41816
18831,40.764978,-111.89791,4.9069,128.72,1301.8,1363.46816
18832,40.764978,-111.897902,4.9067,129.31,1301.8,1363.51816
18833,40.764978,-111.897895,4.9065,128.27,1301.8,1363.56816
18834,40.764978,-111.897887,4.9063,126.79,1301.8,1363.61816
18835,40.764978,-111.897879,4.9061,127.37,1301.8,1363.66816
18836,40.764978,-111.897872,4.9059,127.81,1301.8,1363.71816
18837,40.764978,-111.897864,4.9057,126.97,1301.8,1363.76816
18838,40.764978,-111.897856,4.9055,124.73,1301.9,1363.81816
18839,40.764978,-111.897848,4.9053,124.64,1301.9,1363.86816
18840,40.764978,-111.897841,4.9052,125.92,1301.9,1363.91816
18841,40.764978,-111.897833,4.905,128.24,1301.9,1363.96816
18842,40.764978,-111.897825,4.9048,128.56,1301.9,1364.01816
18843,40.764978,-111.897818,4.9046,129.09,1301.9,1364.06816
18844,40.764978,-111.89781,4.9044,128.23,1301.9,1364.11816
18845,40.764978,-111.897802,4.9042,127.23,1302,1364.16816
18846,40.764978,-111.897794,4.904,126.46,1302,1364.21816
18847,40.764978,-111.897787,4.9038,128.15,1302,1364.26816
18848,40.764978,-111.897779,4.9036,129.97,1302,1364.31816
18849,40.764978,-111.897771,4.9034,130.07,1302,1364.36816
18850,40.764978,-111.897764,4.9032,127.99,1302,1364.41816
18851,40.764978,-111.897756,4.903,126.49,1302,1364.46816
18852,40.764978,-111.897748,4.9028,126.62,1302,1364.51816
18853,40.764978,-111.89774,4.9027,126.9,1302.1,1364.56816
18854,40.764978,-111.897732,4.9025,127.57,1302.1,1364.61816
18855,40.764978,-111.897725,4.9023,128.53,1302.1,1364.66816
18856,40.764978,-111.897717,4.9021,129.26,1302.1,1364.71816
18857,40.764978,-111.897709,4.9019,127.93,1302.1,1364.76816
18858,40.764978,-111.897701,4.9017,126.83,1302.1,1364.81816
18859,40.764978,-111.897694,4.9015,125.57,1302.1,1364.86816
18860,40.764978,-111.897686,4.9013,126.41,1302.2,1364.91816
18861,40.764978,-111.897678,4.9011,127.27,1302.2,1364.96816
18862,40.764978,-111.89767,4.9009,129.07,1302.2,1365.01816
18863,40.764978,-111.897663,4.9008,128.77,1302.2,1365.06816
18864,40.764978,-111.897655,4.9006,127.69,1302.2,1365.11816
18865,40.764979,-111.897647,4.9003,126.72,1302.2,1365.16816
18866,40.764979,-111.897639,4.9001,126.38,1302.2,1365.21816
18867,40.764979,-111.897631,4.8999,124.89,1302.2,1365.26816
18868,40.764979,-111.897623,4.8997,123.61,1302.3,1365.31816
18869,40.764979,-111.897616,4.8995,122.46,1302.3,1365.36816
18870,40.764979,-111.897608,4.8993,121.86,1302.3,1365.41816
18871,40.764979,-111.8976,4.8991,120.65,1302.3,1365.46816
18872,40.764979,-111.897592,4.8989,120.04,1302.3,1365.51816
18873,40.764979,-111.897585,4.8987,120.59,1302.3,1365.56816
18874,40.764979,-111.897577,4.8985,122.16,1302.3,1365.61816
18875,40.764979,-111.897569,4.8983,122.14,1302.4,1365.66816
18876,40.764979,-111.897561,4.8981,121.65,1302.4,1365.71816
18877,40.764979,-111.897553,4.8979,120.83,1302.4,1365.76816
18878,40.764979,-111.897545,4.8978,120.26,1302.4,1365.81816
18879,40.764979,-111.897538,4.8976,119.44,1302.4,1365.86816
18880,40.764979,-111.89753,4.8974,119.7,1302.4,1365.91816
18881,40.764979,-111.897522,4.8972,120.16,1302.5,1365.96816
18882,40.764979,-111.897514,4.897,120.67,1302.5,1366.01816
18883,40.764979,-111.897506,4.8968,120.36,1302.5,1366.06816
18884,40.764979,-111.897498,4.8966,118.95,1302.5,1366.11816
18885,40.764979,-111.89749,4.8964,118.12,1302.5,1366.16816
18886,40.764979,-111.897483,4.8962,118.44,1302.5,1366.21816
18887,40.764979,-111.897475,4.896,118.56,1302.5,1366.26816
18888,40.764979,-111.897467,4.8958,118.49,1302.6,1366.31816
18889,40.764979,-111.897459,4.8957,118.16,1302.6,1366.36816
18890,40.764979,-111.897451,4.8955,118.18,1302.6,1366.41816
18891,40.764979,-111.897443,4.8953,117.53,1302.6,1366.46816
18892,40.764979,-111.897436,4.8951,118.19,1302.6,1366.51816
18893,40.764979,-111.897428,4.8949,119,1302.6,1366.56816
18894,40.764979,-111.89742,4.8947,119.79,1302.6,1366.61816
18895,40.764979,-111.897412,4.8945,118.77,1302.7,1366.66816
18896,40.764979,-111.897404,4.8943,118.94,1302.7,1366.71816
18897,40.764979,-111.897396,4.8941,119.11,1302.7,1366.76816
18898,40.764979,-111.897389,4.894,119.78,1302.7,1366.81816
18899,40.764979,-111.897381,4.8938,119.06,1302.7,1366.86816
18900,40.764979,-111.897373,4.8936,118.37,1302.7,1366.91816
18901,40.764979,-111.897365,4.8934,118.35,1302.7,1366.96816
18902,40.764979,-111.897357,4.8932,118.97,1302.7,1367.01816
18903,40.764979,-111.89735,4.893,118.95,1302.8,1367.06816
18904,40.764979,-111.897342,4.8928,117.61,1302.8,1367.11816
18905,40.764979,-111.897334,4.8926,117.34,1302.8,1367.16816
18906,40.764979,-111.897326,4.8924,117.75,1302.8,1367.21816
18907,40.764979,-111.897319,4.8923,119.72,1302.8,1367.26816
18908,40.764979,-111.897311,4.8921,120.84,1302.8,1367.31816
18909,40.764979,-111.897303,4.8919,120.55,1302.8,1367.36816
18910,40.764979,-111.897295,4.8917,119.89,1302.8,1367.41816
18911,40.764978,-111.897288,4.8916,119.66,1302.9,1367.46816
18912,40.764979,-111.89728,4.8913,120,1302.9,1367.51816
18913,40.764978,-111.897272,4.8912,119.05,1302.9,1367.56816
18914,40.764978,-111.897265,4.8911,117.19,1302.9,1367.61816
18915,40.764978,-111.897257,4.8909,116.28,1302.9,1367.66816
18916,40.764978,-111.897249,4.8907,116.27,1302.9,1367.71816
18917,40.764978,-111.897241,4.8905,117.16,1302.9,1367.76816
18918,40.764978,-111.897234,4.8903,116.49,1302.9,1367.81816
18919,40.764978,-111.897226,4.8901,116.31,1303,1367.86816
18920,40.764978,-111.897218,4.8899,117.31,1303,1367.91816
18921,40.764978,-111.897211,4.8898,119.68,1303,1367.96816
18922,40.764978,-111.897203,4.8896,121.17,1303,1368.01816
18923,40.764978,-111.897196,4.8894,121.87,1303,1368.06816
18924,40.764978,-111.897188,4.8892,119.26,1303,1368.11816
18925,40.764978,-111.89718,4.889,118.49,1303,1368.16816
18926,40.764978,-111.897173,4.8889,118.32,1303,1368.21816
18927,40.764978,-111.897165,4.8887,119.52,1303.1,1368.26816
18928,40.764978,-111.897158,4.8885,119.97,1303.1,1368.31816
18929,40.764978,-111.89715,4.8883,121.13,1303.1,1368.36816
18930,40.764978,-111.897142,4.8881,122.37,1303.1,1368.41816
18931,40.764978,-111.897135,4.8879,121.65,1303.1,1368.46816
18932,40.764978,-111.897127,4.8878,121.16,1303.1,1368.51816
18933,40.764978,-111.89712,4.8876,121.86,1303.1,1368.56816
18934,40.764978,-111.897112,4.8874,121.57,1303.2,1368.61816
18935,40.764979,-111.897105,4.8871,119.96,1303.2,1368.66816
18936,40.764979,-111.897097,4.8869,118.35,1303.2,1368.71816
18937,40.764979,-111.89709,4.8868,118.25,1303.2,1368.76816
18938,40.764979,-111.897082,4.8866,118.52,1303.2,1368.81816
18939,40.764979,-111.897075,4.8864,119.38,1303.2,1368.86816
18940,40.764979,-111.897067,4.8862,120.17,1303.2,1368.91816
18941,40.764979,-111.89706,4.8861,121.18,1303.2,1368.96816
18942,40.764979,-111.897053,4.8859,119.63,1303.2,1369.01816
18943,40.764979,-111.897045,4.8857,116.8,1303.2,1369.06816
18944,40.764979,-111.897038,4.8855,115.32,1303.3,1369.11816
18945,40.764979,-111.89703,4.8853,115.23,1303.3,1369.16816
18946,40.764979,-111.897023,4.8852,116.59,1303.3,1369.21816
18947,40.764979,-111.897016,4.885,117.25,1303.3,1369.26816
18948,40.764979,-111.897008,4.8848,117.08,1303.3,1369.31816
18949,40.764979,-111.897001,4.8846,116.7,1303.3,1369.36816
18950,40.764979,-111.896993,4.8845,117.04,1303.3,1369.41816
18951,40.764979,-111.896986,4.8843,118.69,1303.3,1369.46816
18952,40.764979,-111.896978,4.8841,119.86,1303.3,1369.51816
18953,40.76498,-111.896971,4.8838,120.49,1303.3,1369.56816
18954,40.76498,-111.896964,4.8837,119.79,1303.3,1369.61816
18955,40.76498,-111.896957,4.8835,119.76,1303.4,1369.66816
18956,40.76498,-111.89695,4.8833,119.64,1303.4,1369.71816
18957,40.76498,-111.896942,4.8831,119.3,1303.4,1369.76816
18958,40.76498,-111.896935,4.883,118.12,1303.4,1369.81816
18959,40.76498,-111.896928,4.8828,117.87,1303.4,1369.86816
18960,40.76498,-111.89692,4.8826,118,1303.4,1369.91816
18961,40.76498,-111.896913,4.8825,118.01,1303.4,1369.96816
18962,40.76498,-111.896906,4.8823,117.64,1303.4,1370.01816
18963,40.76498,-111.896898,4.8821,117.63,1303.4,1370.06816
18964,40.76498,-111.896891,4.8819,118.12,1303.4,1370.11816
