ID,TxLat,TxLon,RxLat,RxLon,h_tx__meter,h_rx__meter,f__mhz,d__km,L_meas__db,L_fs__db,L_excess__db
46,39.99476239,-105.2621935,39.99472841,-105.2594444,8.37,3,3500,0.234806158,103.632553,90.75552789,12.87702511
47,39.99476239,-105.2621935,39.99475127,-105.2594013,8.37,3,3500,0.238463338,106.2334687,90.88985399,15.34361471
48,39.99476239,-105.2621935,39.99477836,-105.2593501,8.37,3,3500,0.242833102,106.9112187,91.04765405,15.86356465
49,39.99476239,-105.2621935,39.99480813,-105.259294,8.37,3,3500,0.247676605,107.8192662,91.2192605,16.6000057
50,39.99476239,-105.2621935,39.9948427,-105.2592407,8.37,3,3500,0.252327415,107.8192662,91.3809391,16.4383271
51,39.99476239,-105.2621935,39.99488149,-105.2591843,8.37,3,3500,0.257325632,110.8651423,91.55133808,19.31380422
52,39.99476239,-105.2621935,39.99492142,-105.2591263,8.37,3,3500,0.262537309,111.3467939,91.72557964,19.62121426
53,39.99476239,-105.2621935,39.9949694,-105.2590756,8.37,3,3500,0.267261842,109.5415206,91.88050696,17.66101364
54,39.99476239,-105.2621935,39.99502083,-105.259022,8.37,3,3500,0.272367484,110.2434423,92.04488493,18.19855737
55,39.99476239,-105.2621935,39.9950734,-105.2589704,8.37,3,3500,0.277415044,110.2434423,92.20431464,18.03912766
56,39.99476239,-105.2621935,39.99513546,-105.2589249,8.37,3,3500,0.282196123,111.2499115,92.35273084,18.89718066
57,39.99476239,-105.2621935,39.9952631,-105.2588427,8.37,3,3500,0.291510568,113.8565635,92.63478112,21.22178238
58,39.99476239,-105.2621935,39.99533823,-105.2588074,8.37,3,3500,0.296163021,112.4786044,92.77224437,19.70636003
59,39.99476239,-105.2621935,39.99540395,-105.2587798,8.37,3,3500,0.300105997,112.4786044,92.8872002,19.5914042
60,39.99476239,-105.2621935,39.99548574,-105.2587613,8.37,3,3500,0.303913735,113.6958243,92.9968027,20.6990216
61,39.99476239,-105.2621935,39.99555818,-105.258745,8.37,3,3500,0.307474792,114.2882066,93.09802151,21.19018509
62,39.99476239,-105.2621935,39.99564148,-105.2587403,8.37,3,3500,0.310635706,114.0123374,93.18690841,20.82542899
63,39.99476239,-105.2621935,39.99572649,-105.2587356,8.37,3,3500,0.314110356,114.2565865,93.28363677,20.97294973
64,39.99476239,-105.2621935,39.99581139,-105.2587309,8.37,3,3500,0.317822965,114.2565865,93.38571104,20.87087546
65,39.99476239,-105.2621935,39.99589259,-105.2587316,8.37,3,3500,0.32118159,113.9111425,93.47707246,20.43407004
66,39.99476239,-105.2621935,39.99598015,-105.2587319,8.37,3,3500,0.325073579,117.9859305,93.58171749,24.40421301
67,39.99476239,-105.2621935,39.99606714,-105.2587317,8.37,3,3500,0.329224968,118.9390745,93.69200287,25.24707163
68,39.99476239,-105.2621935,39.99615313,-105.2587315,8.37,3,3500,0.333552839,118.7138425,93.80543929,24.90840321
69,39.99476239,-105.2621935,39.99624012,-105.2587313,8.37,3,3500,0.338148936,118.7138425,93.92429726,24.78954524
70,39.99476239,-105.2621935,39.99632812,-105.2587311,8.37,3,3500,0.343012399,115.746966,94.04830518,21.69866082
71,39.99476239,-105.2621935,39.99650511,-105.2587306,8.37,3,3500,0.353410218,115.3532726,94.30756321,21.04570939
72,39.99476239,-105.2621935,39.99659311,-105.2587304,8.37,3,3500,0.358868897,116.3958856,94.44060167,21.95528393
73,39.99476239,-105.2621935,39.99668212,-105.2587302,8.37,3,3500,0.364573068,117.3695126,94.57751304,22.79199956
74,39.99476239,-105.2621935,39.99677212,-105.25873,8.37,3,3500,0.370519628,117.9270745,94.71795284,23.20912166
75,39.99476239,-105.2621935,39.99686012,-105.2587297,8.37,3,3500,0.376499725,116.2818215,94.85693544,21.42488606
76,39.99476239,-105.2621935,39.99695012,-105.2587295,8.37,3,3500,0.38277712,115.6623134,95.00047874,20.66183466
77,39.99476239,-105.2621935,39.99703812,-105.2587293,8.37,3,3500,0.389065292,114.8490066,95.1418961,19.7071105
78,39.99476239,-105.2621935,39.99712512,-105.2587291,8.37,3,3500,0.395421077,114.635393,95.28256644,19.35282656
79,39.99476239,-105.2621935,39.99720712,-105.2587289,8.37,3,3500,0.401532255,113.5953148,95.4156685,18.1796463
80,39.99476239,-105.2621935,39.99728212,-105.2587287,8.37,3,3500,0.4072197,112.9898203,95.53778597,17.45203433
81,39.99476239,-105.2621935,39.99735213,-105.2587285,8.37,3,3500,0.412609867,116.0177381,95.65187827,20.36585983
82,39.99476239,-105.2621935,39.99741314,-105.2587284,8.37,3,3500,0.417368446,114.1656675,95.75141032,18.41425718
83,39.99476239,-105.2621935,39.99746015,-105.2587282,8.37,3,3500,0.421072187,116.4391079,95.82804017,20.61106773
84,39.99476239,-105.2621935,39.99749014,-105.2587282,8.37,3,3500,0.423452323,117.7414309,95.87693523,21.86449567
85,39.99476239,-105.2621935,39.99756048,-105.2586785,8.37,3,3500,0.43200916,115.9775061,96.05050137,19.92700473
86,39.99476239,-105.2621935,39.99755944,-105.2587133,8.37,3,3500,0.429867687,116.3406528,96.00737924,20.33327356
87,39.99476239,-105.2621935,39.99755908,-105.258753,8.37,3,3500,0.427499071,115.4316516,95.95945766,19.47219394
88,39.99476239,-105.2621935,39.99755928,-105.2588121,8.37,3,3500,0.424065141,116.3759373,95.88953475,20.48640255
89,39.99476239,-105.2621935,39.99755952,-105.2588851,8.37,3,3500,0.419863464,115.5214953,95.80323362,19.71826168
90,39.99476239,-105.2621935,39.9975598,-105.2589701,8.37,3,3500,0.415036491,115.6471931,95.70299478,19.94419832
91,39.99476239,-105.2621935,39.9975601,-105.2590621,8.37,3,3500,0.409893234,115.2035363,95.59488369,19.60865261
92,39.99476239,-105.2621935,39.99756042,-105.2591581,8.37,3,3500,0.404619315,114.256957,95.48261694,18.77434006
93,39.99476239,-105.2621935,39.99756074,-105.2592551,8.37,3,3500,0.399391013,112.4720727,95.36984727,17.10222543
94,39.99476239,-105.2621935,39.99756104,-105.2593481,8.37,3,3500,0.394476241,110.6923324,95.26251278,15.42981962
95,39.99476239,-105.2621935,39.99756133,-105.2594351,8.37,3,3500,0.389969086,111.9978778,95.16293988,16.83493792
96,39.99476239,-105.2621935,39.99756179,-105.259575,8.37,3,3500,0.382912123,111.5016984,95.00465735,16.49704105
97,39.99476239,-105.2621935,39.99756194,-105.2596199,8.37,3,3500,0.38069976,110.1088489,94.954402,15.1544469
98,39.99476239,-105.2621935,39.99746522,-105.2596789,8.37,3,3500,0.369024619,112.1606965,94.68436911,17.47632739
99,39.99476239,-105.2621935,39.99741989,-105.2596808,8.37,3,3500,0.364848514,111.7995066,94.58556749,17.21393911
100,39.99476239,-105.2621935,39.99735689,-105.2596806,8.37,3,3500,0.35922603,112.9875742,94.45074135,18.53683285
101,39.99476239,-105.2621935,39.99728688,-105.2596803,8.37,3,3500,0.353036061,112.9616528,94.29978703,18.66186577
102,39.99476239,-105.2621935,39.99720988,-105.2596801,8.37,3,3500,0.346301146,112.8692296,94.13253524,18.73669436
103,39.99476239,-105.2621935,39.99712789,-105.2596798,8.37,3,3500,0.339218813,113.2077338,93.9530957,19.2546381
104,39.99476239,-105.2621935,39.99704489,-105.2596795,8.37,3,3500,0.332150496,112.2618442,93.77018264,18.49166156
105,39.99476239,-105.2621935,39.99696189,-105.2596792,8.37,3,3500,0.325189734,110.0950631,93.58629818,16.50876492
106,39.99476239,-105.2621935,39.99687489,-105.2596789,8.37,3,3500,0.318016954,109.6266984,93.39259197,16.23410643
107,39.99476239,-105.2621935,39.99678689,-105.2596786,8.37,3,3500,0.310898441,108.5966208,93.19613439,15.40048641
108,39.99476239,-105.2621935,39.99669489,-105.2596783,8.37,3,3500,0.303614164,108.0150867,92.99046932,15.02461738
109,39.99476239,-105.2621935,39.9966019,-105.259678,8.37,3,3500,0.296426612,108.9833227,92.78267368,16.20064902
110,39.99476239,-105.2621935,39.9965079,-105.2596776,8.37,3,3500,0.289354882,109.3377524,92.5733031,16.7644493
111,39.99476239,-105.2621935,39.99641289,-105.2596773,8.37,3,3500,0.282419734,110.0527903,92.3627666,17.6900237
112,39.99476239,-105.2621935,39.9963199,-105.259677,8.37,3,3500,0.275852756,108.0959859,92.15853278,15.93745312
113,39.99476239,-105.2621935,39.9962279,-105.2596766,8.37,3,3500,0.269588496,108.3323983,91.95903097,16.37336733
114,39.99476239,-105.2621935,39.99614191,-105.2596763,8.37,3,3500,0.263956583,105.9503767,91.77560907,14.17476763
115,39.99476239,-105.2621935,39.99597993,-105.2596758,8.37,3,3500,0.253983066,106.6776938,91.44079442,15.23689938
116,39.99476239,-105.2621935,39.99590193,-105.2596755,8.37,3,3500,0.249501175,104.7672729,91.28598832,13.48128458
117,39.99476239,-105.2621935,39.99582294,-105.2596752,8.37,3,3500,0.245190613,107.1203579,91.13448675,15.98587115
118,39.99476239,-105.2621935,39.99574537,-105.2596737,8.37,3,3500,0.241286591,102.4905594,90.99483887,11.49572053
119,39.99476239,-105.2621935,39.99567381,-105.2596724,8.37,3,3500,0.237898504,101.1808473,90.87180919,10.30903811
120,39.99476239,-105.2621935,39.99560447,-105.2596857,8.37,3,3500,0.233688759,103.4182248,90.71661714,12.70160766
121,39.99476239,-105.2621935,39.99554379,-105.2597112,8.37,3,3500,0.229056653,102.0734485,90.5426031,11.5308454
122,39.99476239,-105.2621935,39.9954867,-105.2597485,8.37,3,3500,0.223758078,92.84862551,90.33954452,2.509080993
123,39.99476239,-105.2621935,39.99543952,-105.259793,8.37,3,3500,0.218356231,98.91927484,90.12742187,8.791852968
124,39.99476239,-105.2621935,39.99540664,-105.2598366,8.37,3,3500,0.21361214,93.09694756,89.93683746,3.160110096
125,39.99476239,-105.2621935,39.9953851,-105.2598686,8.37,3,3500,0.210245481,89.64007757,89.799001,-0.158923428
126,39.99476239,-105.2621935,39.99536974,-105.2598936,8.37,3,3500,0.207672068,92.04624545,89.69213575,2.354109705
127,39.99476239,-105.2621935,39.99536086,-105.2599154,8.37,3,3500,0.205584021,92.51420379,89.60439071,2.909813079
128,39.99476239,-105.2621935,39.99535279,-105.2599353,8.37,3,3500,0.203688612,90.10081503,89.52401674,0.576798287
129,39.99476239,-105.2621935,39.99534693,-105.2599497,8.37,3,3500,0.20231314,88.39499955,89.46529321,-1.070293659
194,39.99476239,-105.2621935,39.99028327,-105.2562947,8.37,3,3500,0.707910614,125.7955821,100.3324928,25.46308928
195,39.99476239,-105.2621935,39.99030852,-105.256234,8.37,3,3500,0.709649574,125.1503956,100.3538406,24.79655496
196,39.99476239,-105.2621935,39.99033489,-105.2561707,8.37,3,3500,0.711513338,124.4834614,100.3766552,24.10680621
197,39.99476239,-105.2621935,39.99036318,-105.2561117,8.37,3,3500,0.713008336,124.2089838,100.3949116,23.81407224
198,39.99476239,-105.2621935,39.990402,-105.256047,8.37,3,3500,0.714114227,124.2089838,100.4084125,23.80057132
199,39.99476239,-105.2621935,39.99044083,-105.2559925,8.37,3,3500,0.714639513,124.9517622,100.4148149,24.53694726
200,39.99476239,-105.2621935,39.99049163,-105.2559505,8.37,3,3500,0.713538965,125.5726428,100.4014571,25.17118572
201,39.99476239,-105.2621935,39.99054363,-105.2559182,8.37,3,3500,0.711790417,124.4277594,100.38017,24.04758937
202,39.99476239,-105.2621935,39.99061481,-105.2558972,8.37,3,3500,0.707974396,124.9016001,100.3335195,24.56808063
203,39.99476239,-105.2621935,39.99067306,-105.2558959,8.37,3,3500,0.703868451,124.9016001,100.2830211,24.61857897
204,39.99476239,-105.2621935,39.99074806,-105.2558959,8.37,3,3500,0.698530064,127.1495965,100.2169475,26.93264904
205,39.99476239,-105.2621935,39.99082706,-105.2558958,8.37,3,3500,0.692970852,126.7177843,100.1475871,26.57019722
206,39.99476239,-105.2621935,39.99090706,-105.2558957,8.37,3,3500,0.687409449,125.5094504,100.0776417,25.43180865
207,39.99476239,-105.2621935,39.99106705,-105.2558956,8.37,3,3500,0.676499413,126.1453738,99.93877589,26.20659791
208,39.99476239,-105.2621935,39.99114705,-105.2558955,8.37,3,3500,0.671154304,125.691287,99.86990836,25.82137864
209,39.99476239,-105.2621935,39.99122805,-105.2558954,8.37,3,3500,0.665819268,122.3713364,99.80062831,22.57070809
210,39.99476239,-105.2621935,39.99131005,-105.2558953,8.37,3,3500,0.660499094,121.2223701,99.7309986,21.4913715
211,39.99476239,-105.2621935,39.99139306,-105.2558952,8.37,3,3500,0.655198906,122.9764395,99.66106456,23.31537494
212,39.99476239,-105.2621935,39.99147806,-105.2558952,8.37,3,3500,0.649861793,122.9764395,99.59007162,23.38636788
213,39.99476239,-105.2621935,39.99156205,-105.2558951,8.37,3,3500,0.64467993,122.3775668,99.52056789,22.85699891
214,39.99476239,-105.2621935,39.99164487,-105.255895,8.37,3,3500,0.639659811,121.3870726,99.45270686,21.93436574
215,39.99476239,-105.2621935,39.99172687,-105.2558952,8.37,3,3500,0.634764262,123.3535362,99.38602054,23.96751566
216,39.99476239,-105.2621935,39.99180687,-105.2558954,8.37,3,3500,0.630078258,122.9367119,99.32171871,23.61499319
217,39.99476239,-105.2621935,39.99188787,-105.2558956,8.37,3,3500,0.625426448,122.9367119,99.2574011,23.6793108
218,39.99476239,-105.2621935,39.99196787,-105.2558958,8.37,3,3500,0.620925735,123.2481527,99.19470928,24.05344342
219,39.99476239,-105.2621935,39.99204686,-105.255896,8.37,3,3500,0.616574893,123.1478696,99.13368407,24.01418553
220,39.99476239,-105.2621935,39.99212486,-105.2558962,8.37,3,3500,0.612371805,123.9812191,99.07432633,24.90689277
221,39.99476239,-105.2621935,39.99220286,-105.2558964,8.37,3,3500,0.608263246,124.3202241,99.01590221,25.30432189
222,39.99476239,-105.2621935,39.99227986,-105.2558966,8.37,3,3500,0.604301456,124.3202241,98.95919504,25.36102906
223,39.99476239,-105.2621935,39.99243287,-105.2558969,8.37,3,3500,0.596714394,126.5225513,98.84954708,27.67300422
224,39.99476239,-105.2621935,39.99250987,-105.2558971,8.37,3,3500,0.593043592,126.7972576,98.79601478,28.00124282
225,39.99476239,-105.2621935,39.99258687,-105.2558973,8.37,3,3500,0.589473838,126.3524198,98.7436358,27.608784
226,39.99476239,-105.2621935,39.99266688,-105.2558975,8.37,3,3500,0.58587415,126.3524198,98.69050715,27.66191265
227,39.99476239,-105.2621935,39.99274688,-105.2558977,8.37,3,3500,0.58238793,125.4950809,98.63875723,26.85632367
228,39.99476239,-105.2621935,39.99282687,-105.2558979,8.37,3,3500,0.579017203,126.8373286,98.58839944,28.24892916
229,39.99476239,-105.2621935,39.99290874,-105.2558974,8.37,3,3500,0.575741103,130.6923632,98.53916569,32.15319751
230,39.99476239,-105.2621935,39.99298874,-105.2558964,8.37,3,3500,0.572713021,128.3292221,98.49342933,29.83579277
231,39.99476239,-105.2621935,39.99306778,-105.2558953,8.37,3,3500,0.569841441,128.3292221,98.44982728,29.87939482
232,39.99476239,-105.2621935,39.99314581,-105.2558942,8.37,3,3500,0.567125654,126.1717667,98.40841398,27.76335272
233,39.99476239,-105.2621935,39.99322082,-105.2558932,8.37,3,3500,0.564627783,125.9753122,98.37010789,27.60520431
234,39.99476239,-105.2621935,39.99328885,-105.2558923,8.37,3,3500,0.562459582,124.1901999,98.33674119,25.85345871
235,39.99476239,-105.2621935,39.99335286,-105.2558914,8.37,3,3500,0.5605046,123.5431601,98.30654772,25.23661238
236,39.99476239,-105.2621935,39.99340887,-105.2558906,8.37,3,3500,0.558862845,123.5431601,98.28112285,25.26203725
237,39.99476239,-105.2621935,39.99345889,-105.2558899,8.37,3,3500,0.557451112,120.3787597,98.25919647,22.11956323
238,39.99476239,-105.2621935,39.99349885,-105.2558894,8.37,3,3500,0.556360387,120.8348307,98.24222936,22.59260134
239,39.99476239,-105.2621935,39.99353284,-105.2558889,8.37,3,3500,0.555458857,123.1604751,98.22816264,24.93231246
240,39.99476239,-105.2621935,39.993601,-105.255828,8.37,3,3500,0.558708895,124.5313745,98.27883998,26.25253452
241,39.99476239,-105.2621935,39.99367461,-105.2558885,8.37,3,3500,0.551835221,125.591738,98.17143506,27.42030294
242,39.99476239,-105.2621935,39.99374164,-105.255889,8.37,3,3500,0.550215084,127.6970832,98.14594823,29.55113497
243,39.99476239,-105.2621935,39.99381166,-105.2558895,8.37,3,3500,0.548625318,126.9748567,98.12082313,28.85403357
244,39.99476239,-105.2621935,39.99388667,-105.25589,8.37,3,3500,0.547039524,125.3867435,98.0957295,27.291014
245,39.99476239,-105.2621935,39.9939647,-105.2558905,8.37,3,3500,0.545520228,125.3867435,98.07160054,27.31514296
246,39.99476239,-105.2621935,39.99404269,-105.2558911,8.37,3,3500,0.544135114,126.0001877,98.04955285,27.95063485
247,39.99476239,-105.2621935,39.99412269,-105.2558916,8.37,3,3500,0.542854352,123.7921179,98.02914416,25.76297374
248,39.99476239,-105.2621935,39.99420267,-105.2558922,8.37,3,3500,0.541716412,124.9443767,98.01096732,26.93340938
249,39.99476239,-105.2621935,39.99428667,-105.2558928,8.37,3,3500,0.540675849,126.1364567,97.99433567,28.14212103
250,39.99476239,-105.2621935,39.99437214,-105.2558929,8.37,3,3500,0.539823789,126.1364567,97.9806919,28.1557648
251,39.99476239,-105.2621935,39.99445514,-105.2558926,8.37,3,3500,0.539181978,125.5167214,97.97044544,27.54627596
252,39.99476239,-105.2621935,39.99454214,-105.2558924,8.37,3,3500,0.538677675,125.7524601,97.96242059,27.79003951
253,39.99476239,-105.2621935,39.99462814,-105.2558921,8.37,3,3500,0.538349108,125.4208912,97.95725026,27.46364094
254,39.99476239,-105.2621935,39.99480215,-105.2558916,8.37,3,3500,0.538202128,123.8681235,97.95510347,25.91302003
255,39.99476239,-105.2621935,39.99488815,-105.2558914,8.37,3,3500,0.538385548,124.3946437,97.9581235,26.4365202
256,39.99476239,-105.2621935,39.99497714,-105.2558911,8.37,3,3500,0.538753506,125.608499,97.96419118,27.64430782
257,39.99476239,-105.2621935,39.99506514,-105.2558909,8.37,3,3500,0.539295147,123.1327468,97.97298021,25.15976659
258,39.99476239,-105.2621935,39.99515213,-105.2558906,8.37,3,3500,0.540003885,125.5218708,97.98450352,27.53736728
259,39.99476239,-105.2621935,39.99524013,-105.2558904,8.37,3,3500,0.540895399,125.5218708,97.99892064,27.52295016
260,39.99476239,-105.2621935,39.99532713,-105.2558902,8.37,3,3500,0.541948615,124.3784014,98.0159133,26.3624881
261,39.99476239,-105.2621935,39.99541513,-105.2558899,8.37,3,3500,0.543186587,121.932614,98.03578397,23.89683003
262,39.99476239,-105.2621935,39.99550313,-105.2558897,8.37,3,3500,0.544597129,123.4567138,98.05840241,25.39831139
263,39.99476239,-105.2621935,39.99559013,-105.2558894,8.37,3,3500,0.546159882,124.3894993,98.08334432,26.30615498
264,39.99476239,-105.2621935,39.99567814,-105.2558892,8.37,3,3500,0.547909466,124.3894993,98.11118687,26.27831243
265,39.99476239,-105.2621935,39.99576515,-105.2558889,8.37,3,3500,0.549804506,125.2673898,98.1412223,27.1261675
266,39.99476239,-105.2621935,39.99585315,-105.2558887,8.37,3,3500,0.551886704,126.659633,98.17410412,28.48552888
267,39.99476239,-105.2621935,39.99602716,-105.2558882,8.37,3,3500,0.556486028,127.4286754,98.24626913,29.18240627
268,39.99476239,-105.2621935,39.99611989,-105.2558824,8.37,3,3500,0.559648986,125.8906536,98.29548835,27.59516525
269,39.99476239,-105.2621935,39.99619821,-105.2558681,8.37,3,3500,0.563219477,126.8650417,98.35076341,28.51427829
270,39.99476239,-105.2621935,39.99627911,-105.2558391,8.37,3,3500,0.568199125,126.4552768,98.42722041,28.02805639
271,39.99476239,-105.2621935,39.99635702,-105.2558013,8.37,3,3500,0.573891609,126.6983644,98.51376366,28.18460074
272,39.99476239,-105.2621935,39.99642582,-105.2557569,8.37,3,3500,0.579887659,128.4158259,98.60400941,29.81181649
273,39.99476239,-105.2621935,39.99649661,-105.2556992,8.37,3,3500,0.587089337,128.4083957,98.71118167,29.69721403
274,39.99476239,-105.2621935,39.9965625,-105.2556348,8.37,3,3500,0.594704902,129.4325664,98.82309283,30.60947357
275,39.99476239,-105.2621935,39.99662818,-105.2555705,8.37,3,3500,0.602352263,128.7588401,98.93402702,29.82481308
276,39.99476239,-105.2621935,39.99669537,-105.2555046,8.37,3,3500,0.610217656,131.8113309,99.04668633,32.76464457
277,39.99476239,-105.2621935,39.99676307,-105.2554383,8.37,3,3500,0.618184316,128.0788672,99.15927706,28.91959014
278,39.99476239,-105.2621935,39.99683125,-105.2553715,8.37,3,3500,0.626249128,130.4568934,99.27185885,31.18503455
279,39.99476239,-105.2621935,39.99696509,-105.2552404,8.37,3,3500,0.642190661,129.6104686,99.49014708,30.12032152
280,39.99476239,-105.2621935,39.9970282,-105.2551785,8.37,3,3500,0.64975787,127.5645961,99.59188804,27.97270806
281,39.99476239,-105.2621935,39.9970873,-105.2551206,8.37,3,3500,0.656870366,129.3524686,99.68642841,29.66604019
282,39.99476239,-105.2621935,39.9971368,-105.2550721,8.37,3,3500,0.662848204,129.5839587,99.76510302,29.81885568
283,39.99476239,-105.2621935,39.99717517,-105.2550345,8.37,3,3500,0.66749261,129.7663417,99.82573361,29.94060809
284,39.99476239,-105.2621935,39.99720091,-105.2550093,8.37,3,3500,0.670614802,126.6835819,99.86621905,26.81736285
285,39.99476239,-105.2621935,39.99721754,-105.254993,8.37,3,3500,0.672634299,130.4316357,99.89227806,30.53935764
286,39.99476239,-105.2621935,39.99722072,-105.2549377,8.37,3,3500,0.677094618,129.0511802,99.94957825,29.10160195
287,39.99476239,-105.2621935,39.99720766,-105.2549152,8.37,3,3500,0.678274561,128.3318545,99.96469095,28.36716355
288,39.99476239,-105.2621935,39.99718739,-105.2548802,8.37,3,3500,0.68011945,128.9534216,99.98826566,28.96515594
289,39.99476239,-105.2621935,39.99716117,-105.254835,8.37,3,3500,0.68252782,128.3518066,100.0189395,28.33286713
290,39.99476239,-105.2621935,39.99713089,-105.2547827,8.37,3,3500,0.685341756,128.6215948,100.0546522,28.56694256
291,39.99476239,-105.2621935,39.99709314,-105.2547176,8.37,3,3500,0.688897043,130.6456292,100.0995604,30.54606883
292,39.99476239,-105.2621935,39.99705023,-105.2546435,8.37,3,3500,0.693001293,131.5221772,100.1510985,31.37107872
293,39.99476239,-105.2621935,39.99700421,-105.2545641,8.37,3,3500,0.697475635,131.5967767,100.2069477,31.38982902
294,39.99476239,-105.2621935,39.99691341,-105.2544074,8.37,3,3500,0.706520761,131.4164479,100.3187553,31.09769256
295,39.99476239,-105.2621935,39.99684293,-105.2542858,8.37,3,3500,0.713733424,131.6812049,100.4068984,31.27430655
296,39.99476239,-105.2621935,39.99682109,-105.2542481,8.37,3,3500,0.716001446,132.9521973,100.4344275,32.51776976
297,39.99476239,-105.2621935,39.99675545,-105.2542233,8.37,3,3500,0.715725737,131.6249762,100.4311422,31.19383397
298,39.99476239,-105.2621935,39.99672075,-105.2542577,8.37,3,3500,0.711745759,131.6565692,100.3827278,31.27384144
299,39.99476239,-105.2621935,39.99667904,-105.254299,8.37,3,3500,0.706976877,130.3662254,100.3243786,30.04184681
300,39.99476239,-105.2621935,39.99662881,-105.2543488,8.37,3,3500,0.701255328,132.2423398,100.2538113,31.98852847
301,39.99476239,-105.2621935,39.99651228,-105.2544643,8.37,3,3500,0.688073682,129.7540666,100.0890608,29.66500585
302,39.99476239,-105.2621935,39.9964495,-105.2545265,8.37,3,3500,0.68102668,128.4765967,99.99968394,28.47691276
303,39.99476239,-105.2621935,39.99638521,-105.2545903,8.37,3,3500,0.673853117,130.7293947,99.90774047,30.82165423
304,39.99476239,-105.2621935,39.99632193,-105.254653,8.37,3,3500,0.666834739,128.0587487,99.81682888,28.24191982
305,39.99476239,-105.2621935,39.99625965,-105.2547147,8.37,3,3500,0.659968895,128.0585653,99.72693902,28.33162628
306,39.99476239,-105.2621935,39.99619727,-105.2547709,8.37,3,3500,0.653604386,126.8894836,99.64277694,27.24670666
307,39.99476239,-105.2621935,39.99606465,-105.2548536,8.37,3,3500,0.64328926,125.9064624,99.504566,26.4018964
308,39.99476239,-105.2621935,39.9959941,-105.2548842,8.37,3,3500,0.639018965,126.2352709,99.44668609,26.78858481
309,39.99476239,-105.2621935,39.99592615,-105.2548994,8.37,3,3500,0.636173609,126.2256613,99.4078817,26.8177796
310,39.99476239,-105.2621935,39.99585207,-105.2549081,8.37,3,3500,0.633829581,120.5139336,99.37575747,21.13817613
311,39.99476239,-105.2621935,39.99578007,-105.2549083,8.37,3,3500,0.632336498,124.4163455,99.35521913,25.06112637
312,39.99476239,-105.2621935,39.99570806,-105.2549085,8.37,3,3500,0.630941256,125.4758589,99.33599305,26.13986585
313,39.99476239,-105.2621935,39.99563506,-105.2549087,8.37,3,3500,0.629627135,128.5379495,99.31784466,29.22010484
314,39.99476239,-105.2621935,39.99556206,-105.2549089,8.37,3,3500,0.628414919,127.6595578,99.30106532,28.35849248
315,39.99476239,-105.2621935,39.99548706,-105.2549091,8.37,3,3500,0.627276103,129.0121008,99.28527621,29.72682459
316,39.99476239,-105.2621935,39.99541205,-105.2549092,8.37,3,3500,0.626245935,127.8103969,99.27094342,28.53945348
317,39.99476239,-105.2621935,39.99533504,-105.2549095,8.37,3,3500,0.625301908,130.4179612,99.25779286,31.16016834
318,39.99476239,-105.2621935,39.99518204,-105.2549099,8.37,3,3500,0.623769885,130.6288867,99.23640032,31.39248638
319,39.99476239,-105.2621935,39.99510504,-105.2549101,8.37,3,3500,0.62317268,130.1799405,99.22802364,30.95191686
320,39.99476239,-105.2621935,39.99502804,-105.2549103,8.37,3,3500,0.622692301,131.0013031,99.22127241,31.78003069
321,39.99476239,-105.2621935,39.99495205,-105.2549105,8.37,3,3500,0.622333004,131.0398921,99.21619518,31.82369692
322,39.99476239,-105.2621935,39.99487305,-105.2549107,8.37,3,3500,0.622080624,130.8748601,99.21261369,31.66224641
323,39.99476239,-105.2621935,39.99479505,-105.2549109,8.37,3,3500,0.621952724,130.4205082,99.21078237,31.20972583
324,39.99476239,-105.2621935,39.99471706,-105.2549111,8.37,3,3500,0.621945399,131.2183994,99.21065317,32.00774623
325,39.99476239,-105.2621935,39.99463706,-105.2549113,8.37,3,3500,0.62206315,132.2173215,99.21227126,33.00505024
326,39.99476239,-105.2621935,39.99455505,-105.2549115,8.37,3,3500,0.622315439,131.2040305,99.21578355,31.98824695
327,39.99476239,-105.2621935,39.99447305,-105.2549117,8.37,3,3500,0.622700753,130.9150578,99.22112653,31.69393127
328,39.99476239,-105.2621935,39.99439205,-105.2549119,8.37,3,3500,0.623211759,129.5969624,99.22824561,30.36871679
329,39.99476239,-105.2621935,39.99431205,-105.2549121,8.37,3,3500,0.623843313,130.3653672,99.2369868,31.1283804
330,39.99476239,-105.2621935,39.99423205,-105.2549123,8.37,3,3500,0.624600566,131.1190845,99.24750809,31.87157641
331,39.99476239,-105.2621935,39.99407305,-105.2549128,8.37,3,3500,0.626476878,133.6505749,99.27350035,34.37707455
332,39.99476239,-105.2621935,39.99399706,-105.254913,8.37,3,3500,0.627547145,132.6505717,99.28829544,33.36227626
333,39.99476239,-105.2621935,39.99392307,-105.2549132,8.37,3,3500,0.628696321,131.1533117,99.3041669,31.8491448
334,39.99476239,-105.2621935,39.99385706,-105.2549133,8.37,3,3500,0.629810096,131.1720873,99.31951637,31.85257093
335,39.99476239,-105.2621935,39.99379805,-105.2549135,8.37,3,3500,0.630876215,130.3279036,99.3341664,30.9937372
336,39.99476239,-105.2621935,39.99375205,-105.2549136,8.37,3,3500,0.631753303,132.3131554,99.34620398,32.96695142
337,39.99476239,-105.2621935,39.99372205,-105.2549137,8.37,3,3500,0.632346825,130.203276,99.35434986,30.84892614
