ID,TxLat,TxLon,RxLat,RxLon,h_tx__meter,h_rx__meter,f__mhz,d__km,d_3d__km,L_meas__db,L_fs__db,L_excess__db
856,39.991772,-105.274513,39.98841887,-105.2448529,18,3,3500,2.560369035,2.56489864,140.2540201,111.512765,28.74125507
857,39.991772,-105.274513,39.98835764,-105.2449109,18,3,3500,2.556466234,2.560994889,141.3318909,111.4995351,29.83235578
858,39.991772,-105.274513,39.98829588,-105.2449695,18,3,3500,2.552551892,2.557080581,139.9816551,111.4862492,28.49540593
859,39.991772,-105.274513,39.98822485,-105.2450266,18,3,3500,2.548934707,2.553460582,139.3625286,111.473944,27.88858455
860,39.991772,-105.274513,39.98815126,-105.2450798,18,3,3500,2.545725732,2.55025036,138.4705605,111.4630172,27.00754326
861,39.991772,-105.274513,39.98807779,-105.2451329,18,3,3500,2.542551823,2.547071739,134.0754442,111.4521844,22.62325977
862,39.991772,-105.274513,39.98799597,-105.2451781,18,3,3500,2.540231565,2.544746286,137.6294153,111.4442507,26.18516463
863,39.991772,-105.274513,39.9879153,-105.2452207,18,3,3500,2.538137338,2.542644667,137.2282312,111.4370743,25.79115687
864,39.991772,-105.274513,39.98783395,-105.2452637,18,3,3500,2.536060713,2.540562415,136.8220821,111.4299583,25.39212384
865,39.991772,-105.274513,39.98774868,-105.2453029,18,3,3500,2.534416992,2.53891277,136.843153,111.4243165,25.41883651
866,39.991772,-105.274513,39.98766276,-105.2453355,18,3,3500,2.533381504,2.537867828,137.2442772,111.4207409,25.82353631
867,39.991772,-105.274513,39.9875775,-105.2453678,18,3,3500,2.532392126,2.536868307,136.4866454,111.4173193,25.06932605
868,39.991772,-105.274513,39.98748962,-105.2453941,18,3,3500,2.531995034,2.536459684,136.0885023,111.4159202,24.67258214
869,39.991772,-105.274513,39.98731864,-105.2454354,18,3,3500,2.532178677,2.536616603,137.5093681,111.4164575,26.0929106
870,39.991772,-105.274513,39.9872313,-105.2454512,18,3,3500,2.532766644,2.537189177,136.2694108,111.4184179,24.85099291
871,39.991772,-105.274513,39.98714013,-105.2454621,18,3,3500,2.533894373,2.538301225,133.6340248,111.4222241,22.21180073
872,39.991772,-105.274513,39.98705511,-105.2454624,18,3,3500,2.535802158,2.540194973,136.7271058,111.4287019,25.29840387
873,39.991772,-105.274513,39.9869681,-105.2454627,18,3,3500,2.537789613,2.542168447,137.7563701,111.4354474,26.32092273
874,39.991772,-105.274513,39.98688209,-105.245463,18,3,3500,2.539788735,2.544151502,137.5403962,111.4422203,26.09817592
875,39.991772,-105.274513,39.98679508,-105.2454634,18,3,3500,2.541846009,2.54619187,138.2329251,111.4491834,26.78374167
876,39.991772,-105.274513,39.98670807,-105.2454637,18,3,3500,2.543938218,2.548269041,137.6253073,111.4562664,26.16904085
877,39.991772,-105.274513,39.98662206,-105.245464,18,3,3500,2.54604072,2.550353611,138.0824199,111.4633689,26.61905101
878,39.991772,-105.274513,39.98653506,-105.2454643,18,3,3500,2.548202223,2.552498547,139.4540785,111.470671,27.98340754
879,39.991772,-105.274513,39.98645007,-105.2454646,18,3,3500,2.550347419,2.55462673,138.1298844,111.4779099,26.65197447
880,39.991772,-105.274513,39.98636707,-105.245465,18,3,3500,2.552474166,2.556738577,137.6341703,111.4850874,26.14908293
881,39.991772,-105.274513,39.98628708,-105.2454653,18,3,3500,2.554553637,2.558804843,138.0054498,111.4921042,26.51334563
882,39.991772,-105.274513,39.98621008,-105.2454655,18,3,3500,2.556582666,2.560817143,136.0803964,111.4989323,24.58146414
883,39.991772,-105.274513,39.98614009,-105.2454658,18,3,3500,2.558450711,2.562670017,138.1341392,111.5052146,26.62892456
884,39.991772,-105.274513,39.98603509,-105.2454662,18,3,3500,2.561294696,2.565490246,137.9745808,111.5147682,26.45981256
885,39.991772,-105.274513,39.98600708,-105.2454663,18,3,3500,2.562061697,2.56624864,137.3928693,111.5173355,25.87553377
886,39.991772,-105.274513,39.98599007,-105.2454664,18,3,3500,2.562529187,2.566711987,136.2402762,111.5189037,24.72137253
887,39.991772,-105.274513,39.98598207,-105.2454664,18,3,3500,2.562749537,2.566930175,133.2566447,111.519642,21.73700267
888,39.991772,-105.274513,39.98597607,-105.2454664,18,3,3500,2.562915195,2.567094125,138.5462398,111.5201967,27.02604301
889,39.991772,-105.274513,39.98595305,-105.2454665,18,3,3500,2.563551348,2.567720191,138.6309339,111.5223148,27.10861909
890,39.991772,-105.274513,39.98593503,-105.2454666,18,3,3500,2.564051067,2.568215948,138.1057467,111.5239917,26.58175504
891,39.991772,-105.274513,39.985917,-105.2454666,18,3,3500,2.564552666,2.568712836,137.6276391,111.525672,26.10196709
892,39.991772,-105.274513,39.9858748,-105.2454668,18,3,3500,2.565732112,2.569881245,138.5422846,111.529622,27.01266261
893,39.991772,-105.274513,39.98581977,-105.2455749,18,3,3500,2.558377977,2.562524309,137.3686545,111.5047208,25.86393373
894,39.991772,-105.274513,39.98581961,-105.2456469,18,3,3500,2.552441103,2.556594026,134.8683225,111.4845963,23.38372622
895,39.991772,-105.274513,39.98581943,-105.2457299,18,3,3500,2.545599906,2.549759359,136.0330776,111.4613448,24.57173282
896,39.991772,-105.274513,39.98581923,-105.2458229,18,3,3500,2.537936083,2.542104436,136.0330776,111.4352287,24.59784894
897,39.991772,-105.274513,39.985819,-105.2459279,18,3,3500,2.52928545,2.533461438,132.1961344,111.4056469,20.79048755
898,39.991772,-105.274513,39.98581877,-105.2460349,18,3,3500,2.520472681,2.524655726,131.7340888,111.3754042,20.35868463
899,39.991772,-105.274513,39.98581855,-105.2461349,18,3,3500,2.512238395,2.516426755,136.4589293,111.3470468,25.11188253
900,39.991772,-105.274513,39.98581837,-105.2462199,18,3,3500,2.505241605,2.509434231,138.7664603,111.3228772,27.44358306
901,39.991772,-105.274513,39.98581822,-105.2462879,18,3,3500,2.499648459,2.50384427,138.7664603,111.3035072,27.46295314
902,39.991772,-105.274513,39.98592199,-105.2463919,18,3,3500,2.48804357,2.492270328,137.943708,111.2632638,26.68044417
903,39.991772,-105.274513,39.98597443,-105.2463929,18,3,3500,2.486448902,2.490687635,140.7161775,111.2577462,29.45843132
904,39.991772,-105.274513,39.98603759,-105.2463941,18,3,3500,2.484545053,2.48880427,139.8581315,111.2511758,28.60695575
905,39.991772,-105.274513,39.98610757,-105.2463953,18,3,3500,2.482457283,2.486732036,140.2889476,111.2439407,29.04500693
906,39.991772,-105.274513,39.98618454,-105.2463968,18,3,3500,2.480186826,2.48447693,140.2889476,111.2360603,29.05288735
907,39.991772,-105.274513,39.98626715,-105.2463966,18,3,3500,2.477920047,2.48222754,139.8569301,111.2281927,28.62873742
908,39.991772,-105.274513,39.98634814,-105.2463962,18,3,3500,2.475752616,2.48007616,139.0068457,111.2206612,27.78618446
909,39.991772,-105.274513,39.98643314,-105.2463957,18,3,3500,2.473511272,2.477853862,135.2799729,111.2128747,24.06709823
910,39.991772,-105.274513,39.98660214,-105.2463948,18,3,3500,2.469156072,2.473531854,133.3496119,111.197711,22.15190086
911,39.991772,-105.274513,39.98668713,-105.2463943,18,3,3500,2.467016625,2.471410513,136.9757125,111.1902587,25.78545382
912,39.991772,-105.274513,39.98677213,-105.2463938,18,3,3500,2.464911457,2.469319885,138.1956737,111.182908,27.01276574
913,39.991772,-105.274513,39.98685813,-105.2463934,18,3,3500,2.462816498,2.467238652,137.4703339,111.1755841,26.29474981
914,39.991772,-105.274513,39.98694514,-105.2463929,18,3,3500,2.460732804,2.465168227,136.5798789,111.1682921,25.41158678
915,39.991772,-105.274513,39.98703015,-105.2463924,18,3,3500,2.458731833,2.463179899,136.5798789,111.1612835,25.41859538
916,39.991772,-105.274513,39.98712038,-105.24639,18,3,3500,2.456801386,2.461262289,136.4931734,111.1545188,25.33865456
917,39.991772,-105.274513,39.98720487,-105.2463805,18,3,3500,2.45563993,2.460111123,136.2827464,111.1504554,25.13229102
918,39.991772,-105.274513,39.98729058,-105.2463709,18,3,3500,2.454498185,2.458980866,135.7313327,111.1464639,24.58486883
919,39.991772,-105.274513,39.98737705,-105.2463558,18,3,3500,2.453832645,2.458326673,138.0320524,111.1441528,26.88789965
920,39.991772,-105.274513,39.98746136,-105.2463376,18,3,3500,2.453510378,2.45801524,138.0320524,111.1430523,26.88900009
921,39.991772,-105.274513,39.9875467,-105.2463192,18,3,3500,2.453221507,2.45773659,136.0330888,111.1420676,24.89102121
922,39.991772,-105.274513,39.98763385,-105.2462983,18,3,3500,2.4531364,2.457661187,137.5306421,111.1418011,26.388841
923,39.991772,-105.274513,39.98771595,-105.2462707,18,3,3500,2.453765439,2.458299253,136.4705831,111.1440559,25.32652723
924,39.991772,-105.274513,39.98779836,-105.2462429,18,3,3500,2.454432962,2.458974934,137.2132887,111.1464429,26.06684578
925,39.991772,-105.274513,39.98788288,-105.2462145,18,3,3500,2.455155167,2.459703983,137.2132887,111.1490178,26.06427093
926,39.991772,-105.274513,39.98796563,-105.2461793,18,3,3500,2.456508203,2.461069264,135.5365869,111.1538376,24.38274928
927,39.991772,-105.274513,39.98812939,-105.2461046,18,3,3500,2.459735931,2.46432511,134.5575642,111.1653209,23.39224327
928,39.991772,-105.274513,39.98821261,-105.2460629,18,3,3500,2.46175396,2.466357791,140.2304912,111.1724825,29.05800873
929,39.991772,-105.274513,39.98829355,-105.2460167,18,3,3500,2.464215227,2.468831054,140.2304912,111.1811883,29.04930288
930,39.991772,-105.274513,39.98837696,-105.2459692,18,3,3500,2.466790028,2.471417683,137.8943586,111.1902839,26.70407472
931,39.991772,-105.274513,39.98846203,-105.2459159,18,3,3500,2.469864577,2.474498975,137.117284,111.2011065,25.91617755
932,39.991772,-105.274513,39.98854314,-105.2458574,18,3,3500,2.473479544,2.478119791,136.2633421,111.2138068,25.04953529
933,39.991772,-105.274513,39.98862387,-105.2457992,18,3,3500,2.477115399,2.48175866,135.8196143,111.2265518,24.59306249
934,39.991772,-105.274513,39.98870385,-105.245736,18,3,3500,2.48122564,2.485871895,135.8196143,111.2409358,24.57867853
935,39.991772,-105.274513,39.98877913,-105.2456693,18,3,3500,2.485734583,2.490384124,138.3543347,111.2566877,27.09764703
936,39.991772,-105.274513,39.9888516,-105.2456051,18,3,3500,2.490106815,2.494760293,137.6766186,111.2719373,26.40468125
937,39.991772,-105.274513,39.98891944,-105.2455412,18,3,3500,2.494554312,2.499210161,136.8338269,111.2874164,25.54641045
938,39.991772,-105.274513,39.98898004,-105.2454798,18,3,3500,2.498909624,2.503569836,140.1249837,111.3025551,28.82242861
939,39.991772,-105.274513,39.98903667,-105.2454224,18,3,3500,2.502999187,2.507669087,140.1249837,111.3167654,28.80821829
940,39.991772,-105.274513,39.98908635,-105.2453721,18,3,3500,2.506601894,2.511282752,138.1916954,111.3292732,26.86242224
941,39.991772,-105.274513,39.98912412,-105.2453338,18,3,3500,2.509350448,2.514036139,140.1089157,111.3387912,28.77012449
942,39.991772,-105.274513,39.98914894,-105.2453087,18,3,3500,2.511161659,2.515850517,138.8380105,111.3450576,27.49295295
943,39.991772,-105.274513,39.98916531,-105.2452921,18,3,3500,2.51235799,2.517046872,140.1623899,111.3491869,28.81320295
944,39.991772,-105.274513,39.98920741,-105.2452723,18,3,3500,2.513500826,2.518188578,133.4081845,111.3531259,22.05505862
945,39.991772,-105.274513,39.98922678,-105.2453054,18,3,3500,2.510450328,2.515142395,136.9806956,111.3426124,25.63808316
946,39.991772,-105.274513,39.98925721,-105.2453574,18,3,3500,2.505662537,2.510362876,136.7880007,111.326091,25.46190974
947,39.991772,-105.274513,39.9892948,-105.2454215,18,3,3500,2.499752961,2.504463713,137.1641763,111.3056558,25.85852054
948,39.991772,-105.274513,39.98933901,-105.245497,18,3,3500,2.492809581,2.497530958,137.1641763,111.2815785,25.88259781
949,39.991772,-105.274513,39.98938591,-105.2455771,18,3,3500,2.485451109,2.490183159,132.8547217,111.2559867,21.59873498
950,39.991772,-105.274513,39.98943524,-105.2456613,18,3,3500,2.477718999,2.482464712,130.0834107,111.2290226,18.85438814
951,39.991772,-105.274513,39.98948163,-105.2457405,18,3,3500,2.470456901,2.475212735,128.5458174,111.2036115,17.3422059
952,39.991772,-105.274513,39.98956093,-105.2458759,18,3,3500,2.458060062,2.462837851,132.4622397,111.1600773,21.30216242
953,39.991772,-105.274513,39.98959453,-105.2459332,18,3,3500,2.452815521,2.457606492,133.9763772,111.1416078,22.8347694
954,39.991772,-105.274513,39.98961369,-105.2460251,18,3,3500,2.444793359,2.449601138,139.5804731,111.1132684,28.46720471
955,39.991772,-105.274513,39.9895664,-105.2460699,18,3,3500,2.441508222,2.44631709,136.9312654,111.1016159,25.82964953
956,39.991772,-105.274513,39.98951574,-105.2461179,18,3,3500,2.438004113,2.442813907,132.0544493,111.0891686,20.96528074
957,39.991772,-105.274513,39.9894624,-105.2461684,18,3,3500,2.434329853,2.439135755,132.0544493,111.0760803,20.97836896
958,39.991772,-105.274513,39.9893448,-105.2462798,18,3,3500,2.42628888,2.431091142,137.3790845,111.0473857,26.3316988
959,39.991772,-105.274513,39.98928466,-105.2463367,18,3,3500,2.422207682,2.427007907,137.359692,111.0327847,26.32690729
960,39.991772,-105.274513,39.98922299,-105.2463952,18,3,3500,2.418045106,2.422842448,137.6150061,111.0178644,26.59714174
961,39.991772,-105.274513,39.98915977,-105.246455,18,3,3500,2.41380107,2.418597132,137.6150061,111.0026316,26.61237454
962,39.991772,-105.274513,39.98909599,-105.2465154,18,3,3500,2.409543909,2.414337462,137.8829148,110.9873203,26.89559445
963,39.991772,-105.274513,39.98902393,-105.2465701,18,3,3500,2.405916131,2.410702734,138.3657611,110.9742341,27.391527
964,39.991772,-105.274513,39.98895123,-105.2466235,18,3,3500,2.402431689,2.407212982,136.7341091,110.9616512,25.77245787
965,39.991772,-105.274513,39.98887901,-105.2466765,18,3,3500,2.399000578,2.403776667,136.9631988,110.9492432,26.01395561
966,39.991772,-105.274513,39.98880467,-105.2467312,18,3,3500,2.395500568,2.400271535,136.9631988,110.9365684,26.02663042
967,39.991772,-105.274513,39.98872595,-105.2467801,18,3,3500,2.392578332,2.397342628,135.4725219,110.925963,24.54655886
968,39.991772,-105.274513,39.98864611,-105.2468284,18,3,3500,2.389770164,2.394529145,133.6643761,110.9157634,22.74861267
969,39.991772,-105.274513,39.98856671,-105.2468764,18,3,3500,2.387013992,2.391764667,135.7133434,110.9057298,24.8076136
970,39.991772,-105.274513,39.98848563,-105.2469251,18,3,3500,2.384262599,2.389003304,135.0300159,110.8956959,24.13432001
971,39.991772,-105.274513,39.98840047,-105.2469657,18,3,3500,2.382307956,2.387035726,135.0300159,110.8885393,24.14147663
972,39.991772,-105.274513,39.98831729,-105.2470053,18,3,3500,2.380438327,2.385151609,136.7089102,110.8816807,25.82722952
973,39.991772,-105.274513,39.98823248,-105.2470457,18,3,3500,2.378572416,2.383272746,137.0276136,110.8748358,26.15277778
974,39.991772,-105.274513,39.98814398,-105.2470847,18,3,3500,2.376936605,2.381622027,137.0241863,110.8688177,26.15536864
975,39.991772,-105.274513,39.98805698,-105.2471159,18,3,3500,2.375970104,2.380639811,139.2726662,110.8652347,28.40743147
976,39.991772,-105.274513,39.98796859,-105.2471476,18,3,3500,2.375031083,2.379685895,136.0440349,110.8617536,25.18228129
977,39.991772,-105.274513,39.98788172,-105.2471787,18,3,3500,2.374150396,2.378787015,138.8316319,110.8584721,27.97315983
978,39.991772,-105.274513,39.98779158,-105.2472065,18,3,3500,2.373660734,2.378280371,137.3368078,110.8566219,26.48018588
979,39.991772,-105.274513,39.98770166,-105.2472276,18,3,3500,2.373775131,2.378378429,139.4732039,110.85698,28.61622387
980,39.991772,-105.274513,39.98761313,-105.2472483,18,3,3500,2.373930102,2.378515523,140.4783354,110.8574807,29.62085471
981,39.991772,-105.274513,39.98752621,-105.2472687,18,3,3500,2.374123112,2.378689719,141.2534914,110.8581168,30.3953746
982,39.991772,-105.274513,39.98743678,-105.2472854,18,3,3500,2.374716368,2.379267852,138.2155088,110.8602276,27.35528118
983,39.991772,-105.274513,39.98734899,-105.247297,18,3,3500,2.375743959,2.380277769,138.4679195,110.8639137,27.6040058
984,39.991772,-105.274513,39.98717016,-105.2473153,18,3,3500,2.378404462,2.382913372,133.6374374,110.873526,22.76391143
985,39.991772,-105.274513,39.98708013,-105.247316,18,3,3500,2.380514556,2.385013669,134.2868998,110.8811783,23.40572146
986,39.991772,-105.274513,39.98699011,-105.2473168,18,3,3500,2.382664347,2.387153148,134.2677364,110.8889665,23.37876987
987,39.991772,-105.274513,39.98689811,-105.2473175,18,3,3500,2.384902613,2.38937978,135.4673472,110.8970646,24.57028263
988,39.991772,-105.274513,39.98680813,-105.2473182,18,3,3500,2.387132288,2.39159675,136.1999163,110.90512,25.29479632
989,39.991772,-105.274513,39.98671716,-105.2473189,18,3,3500,2.389426504,2.39387793,137.009409,110.9134009,26.0960081
990,39.991772,-105.274513,39.98662519,-105.2473196,18,3,3500,2.391787265,2.396227723,138.2786244,110.9219227,27.35670175
991,39.991772,-105.274513,39.98653322,-105.2473204,18,3,3500,2.394189257,2.39861897,138.431774,110.9305862,27.50118783
992,39.991772,-105.274513,39.98644224,-105.2473211,18,3,3500,2.396605783,2.401022168,137.7226756,110.9392843,26.78339132
993,39.991772,-105.274513,39.98635025,-105.2473218,18,3,3500,2.399090064,2.403495476,137.2770054,110.9482271,26.32877833
994,39.991772,-105.274513,39.98626027,-105.2473225,18,3,3500,2.401559458,2.405950702,135.7025082,110.9570954,24.74541282
995,39.991772,-105.274513,39.98617228,-105.2473232,18,3,3500,2.404011882,2.408379874,139.2202662,110.9658607,28.25440553
996,39.991772,-105.274513,39.98609329,-105.2473238,18,3,3500,2.406245351,2.410582394,138.0052977,110.9738005,27.03149721
997,39.991772,-105.274513,39.98602829,-105.2473243,18,3,3500,2.40810542,2.412414249,136.7026611,110.9803986,25.72226251
998,39.991772,-105.274513,39.98598027,-105.2473247,18,3,3500,2.409492648,2.413783578,138.2018272,110.9853275,27.21649975
999,39.991772,-105.274513,39.98594822,-105.247325,18,3,3500,2.410424724,2.414707054,137.6865705,110.9886499,26.6979206
1000,39.991772,-105.274513,39.98592516,-105.2473251,18,3,3500,2.41109836,2.415374865,137.3830416,110.9910517,26.39198986
1001,39.991772,-105.274513,39.98590204,-105.2473253,18,3,3500,2.411776145,2.416046891,136.7584082,110.9934681,25.76494014
1002,39.991772,-105.274513,39.98587779,-105.2473255,18,3,3500,2.412489904,2.416753879,135.4400296,110.9960094,24.44402022
1003,39.991772,-105.274513,39.98581583,-105.2474029,18,3,3500,2.408009917,2.412264238,135.994116,110.9798585,25.01425754
1004,39.991772,-105.274513,39.98581568,-105.2474749,18,3,3500,2.402101155,2.40635924,133.8243546,110.9585701,22.86578446
1005,39.991772,-105.274513,39.98581549,-105.2475599,18,3,3500,2.395128388,2.399389234,132.9113284,110.933375,21.9779534
1006,39.991772,-105.274513,39.98581529,-105.2476569,18,3,3500,2.387173523,2.391440221,130.4845877,110.9045515,19.58003623
1007,39.991772,-105.274513,39.98581505,-105.2477649,18,3,3500,2.378319208,2.382589731,127.9858373,110.8723462,17.1134911
1008,39.991772,-105.274513,39.98581481,-105.2478749,18,3,3500,2.369303825,2.373582381,130.2303697,110.8394471,19.39092262
1009,39.991772,-105.274513,39.98581441,-105.2480629,18,3,3500,2.35390347,2.358189876,136.9128172,110.7829363,26.1298809
1010,39.991772,-105.274513,39.98595712,-105.2482517,18,3,3500,2.333998228,2.338335286,138.9732816,110.7094966,28.26378505
1011,39.991772,-105.274513,39.9860121,-105.2482516,18,3,3500,2.332325631,2.336682655,139.158862,110.7033556,28.45550641
1012,39.991772,-105.274513,39.98607509,-105.2482514,18,3,3500,2.330427638,2.334802333,139.9030213,110.6963633,29.20665804
1013,39.991772,-105.274513,39.98614708,-105.2482513,18,3,3500,2.328282143,2.332673945,135.9599198,110.6884417,25.27147814
1014,39.991772,-105.274513,39.98622707,-105.2482511,18,3,3500,2.325927997,2.330341214,136.7849529,110.6797512,26.10520169
1015,39.991772,-105.274513,39.98631207,-105.2482509,18,3,3500,2.323461235,2.327890922,137.3118356,110.6706134,26.64122218
1016,39.991772,-105.274513,39.98639806,-105.2482508,18,3,3500,2.321001835,2.325444517,135.6947201,110.6614805,25.03323957
1017,39.991772,-105.274513,39.98648506,-105.2482506,18,3,3500,2.318551135,2.323004162,137.2451591,110.6523606,26.59279846
1018,39.991772,-105.274513,39.98657006,-105.2482504,18,3,3500,2.31619312,2.320655756,136.4114563,110.6435753,25.76788097
1019,39.991772,-105.274513,39.98665706,-105.2482502,18,3,3500,2.313816999,2.318292596,135.882698,110.6347259,25.24797215
1020,39.991772,-105.274513,39.98674205,-105.24825,18,3,3500,2.311532244,2.316024771,136.6303447,110.6262249,26.00411981
1021,39.991772,-105.274513,39.98682705,-105.2482499,18,3,3500,2.309283685,2.313800299,135.756613,110.6178783,25.13873465
1022,39.991772,-105.274513,39.98691705,-105.2482497,18,3,3500,2.306942555,2.311489594,134.5120559,110.6091997,23.90285616
1023,39.991772,-105.274513,39.98700706,-105.2482495,18,3,3500,2.304642269,2.309222583,136.2028686,110.6006768,25.60219179
1024,39.991772,-105.274513,39.98710006,-105.2482493,18,3,3500,2.302308416,2.306917171,137.1057928,110.5920009,26.51379188
1025,39.991772,-105.274513,39.98719308,-105.2482491,18,3,3500,2.300018355,2.304645316,138.1913587,110.5834428,27.60791587
1026,39.991772,-105.274513,39.98729234,-105.2482415,18,3,3500,2.29824103,2.302883936,138.8186321,110.5768019,28.24183021
1027,39.991772,-105.274513,39.98738742,-105.2482301,18,3,3500,2.296923156,2.301578025,136.7954006,110.5718749,26.22352567
1028,39.991772,-105.274513,39.98748128,-105.2482189,18,3,3500,2.295669478,2.30033703,138.6180523,110.5671903,28.050862
1029,39.991772,-105.274513,39.9876661,-105.2481869,18,3,3500,2.294177502,2.298875044,135.7489744,110.5616682,25.1873062
1030,39.991772,-105.274513,39.98775391,-105.248169,18,3,3500,2.293759167,2.298475147,136.4744191,110.5601571,25.91426197
1031,39.991772,-105.274513,39.98783906,-105.2481494,18,3,3500,2.293578155,2.298312302,136.2396432,110.5595417,25.68010148
1032,39.991772,-105.274513,39.98791868,-105.2481289,18,3,3500,2.293630237,2.29837765,133.4464457,110.5597887,22.88665702
1033,39.991772,-105.274513,39.98799033,-105.2481105,18,3,3500,2.293707383,2.298468851,130.1318949,110.5601333,19.57176156
1034,39.991772,-105.274513,39.98805186,-105.2480946,18,3,3500,2.293796502,2.298567936,132.9122148,110.5605078,22.35170703
1035,39.991772,-105.274513,39.98809939,-105.2480824,18,3,3500,2.293879822,2.298660473,127.9275952,110.5608574,17.36673776
1036,39.991772,-105.274513,39.98813985,-105.2481124,18,3,3500,2.290559,2.295353147,129.7882004,110.5483511,19.23984926
1037,39.991772,-105.274513,39.98815188,-105.2481713,18,3,3500,2.285373892,2.290183108,131.2560725,110.528765,20.72730747
1038,39.991772,-105.274513,39.9881672,-105.2482463,18,3,3500,2.2787708,2.283596249,129.1348771,110.5037473,18.63112979
1039,39.991772,-105.274513,39.98818424,-105.2483297,18,3,3500,2.2714261,2.276271317,123.2043782,110.4758414,12.72853679
1040,39.991772,-105.274513,39.98820347,-105.2484238,18,3,3500,2.263134424,2.267999004,124.5092793,110.4442181,14.06506122
1041,39.991772,-105.274513,39.98822251,-105.248517,18,3,3500,2.254927496,2.25981084,123.3974828,110.4128026,12.98468016
1042,39.991772,-105.274513,39.98824135,-105.2486093,18,3,3500,2.24680531,2.251704376,119.1745919,110.3815883,8.793003575
1043,39.991772,-105.274513,39.98825729,-105.2486873,18,3,3500,2.239935792,2.244847174,118.7318495,110.3550965,8.376753008
1044,39.991772,-105.274513,39.98826922,-105.2487457,18,3,3500,2.23479148,2.23971082,118.4798457,110.3351998,8.144645853
1045,39.991772,-105.274513,39.98827739,-105.2487857,18,3,3500,2.231272311,2.236197692,117.6836293,110.3215648,7.362064516
1046,39.991772,-105.274513,39.98828908,-105.2488429,18,3,3500,2.226233561,2.231169052,126.9566177,110.3020104,16.65460727
1047,39.991772,-105.274513,39.98829613,-105.2488774,18,3,3500,2.223194344,2.228137743,132.0298129,110.2902016,21.73961131
1048,39.991772,-105.274513,39.98830353,-105.2489136,18,3,3500,2.220007005,2.224957773,136.3197403,110.2777963,26.04194395
1049,39.991772,-105.274513,39.98825393,-105.2489758,18,3,3500,2.2157391,2.22069255,133.8099369,110.2611296,23.5488073
1050,39.991772,-105.274513,39.98819916,-105.2489905,18,3,3500,2.215586075,2.220533656,134.8968886,110.2605081,24.63638051
1051,39.991772,-105.274513,39.98813539,-105.2490076,18,3,3500,2.215429786,2.220366888,138.2204797,110.2598557,27.96062397
1052,39.991772,-105.274513,39.98806633,-105.2490261,18,3,3500,2.215287156,2.220213696,137.2056395,110.2592564,26.94638306
1053,39.991772,-105.274513,39.98799211,-105.249046,18,3,3500,2.215164696,2.220078441,136.4330731,110.2587273,26.17434582
1054,39.991772,-105.274513,39.987914,-105.2490644,18,3,3500,2.215284544,2.220184578,136.6387438,110.2591425,26.37960128
1055,39.991772,-105.274513,39.98783581,-105.2490805,18,3,3500,2.215633545,2.220521416,136.6541215,110.2604602,26.39366129
1056,39.991772,-105.274513,39.98767295,-105.249114,18,3,3500,2.216472253,2.221328467,132.0399452,110.2636165,21.77632867
1057,39.991772,-105.274513,39.98759075,-105.249131,18,3,3500,2.216952816,2.22179484,135.2348585,110.26544,24.96941854
1058,39.991772,-105.274513,39.98750489,-105.2491417,18,3,3500,2.218074109,2.222897696,131.4795865,110.2697504,21.2098361
1059,39.991772,-105.274513,39.98742101,-105.2491508,18,3,3500,2.219326035,2.224130272,136.3850201,110.2745653,26.11045479
1060,39.991772,-105.274513,39.98733494,-105.2491601,18,3,3500,2.220650815,2.225439557,134.4403552,110.279677,24.16067825
1061,39.991772,-105.274513,39.9872482,-105.2491695,18,3,3500,2.222026936,2.226798227,135.4565807,110.2849782,25.17160248
1062,39.991772,-105.274513,39.98715813,-105.2491733,18,3,3500,2.223996397,2.228743959,137.9783308,110.2925645,27.68576633
1063,39.991772,-105.274513,39.98707312,-105.2491737,18,3,3500,2.226155792,2.230885672,137.2936948,110.3009072,26.99278763
1064,39.991772,-105.274513,39.98698811,-105.2491741,18,3,3500,2.22835295,2.233063194,135.1479247,110.3093812,24.83854354
1065,39.991772,-105.274513,39.98690511,-105.2491746,18,3,3500,2.230534607,2.235225602,134.7649025,110.3177881,24.44711435
1066,39.991772,-105.274513,39.98682211,-105.249175,18,3,3500,2.23275217,2.237426274,137.6273152,110.3263356,27.30097964
1067,39.991772,-105.274513,39.98673812,-105.2491754,18,3,3500,2.2350329,2.23968554,138.87754,110.3351018,28.54243819
1068,39.991772,-105.274513,39.98665712,-105.2491758,18,3,3500,2.237266796,2.241896954,138.980442,110.3436738,28.63676817
1069,39.991772,-105.274513,39.98649312,-105.2491766,18,3,3500,2.241893408,2.246468389,138.200112,110.3613671,27.83874488
1070,39.991772,-105.274513,39.98641312,-105.249177,18,3,3500,2.244200446,2.248746399,138.0966832,110.3701705,27.7265127
1071,39.991772,-105.274513,39.98633514,-105.2491774,18,3,3500,2.246481049,2.251002151,138.379691,110.3788791,28.00081191
1072,39.991772,-105.274513,39.98626214,-105.2491778,18,3,3500,2.248643852,2.253142409,137.8261783,110.3871337,27.43904457
1073,39.991772,-105.274513,39.98619314,-105.2491781,18,3,3500,2.250713068,2.25519014,137.4988713,110.3950242,27.10384713
1074,39.991772,-105.274513,39.98612714,-105.2491784,18,3,3500,2.252714921,2.257175585,128.9237756,110.4026678,18.52110783
1075,39.991772,-105.274513,39.98606814,-105.2491787,18,3,3500,2.254523115,2.258968852,134.4319968,110.4095657,24.02243106
