ID,TxLat,TxLon,RxLat,RxLon,h_tx__meter,h_rx__meter,f__mhz,d__km,L_meas__db,L_fs__db,L_excess__db,Cnt,Sigma__db
396,39.992347,-105.2731969,39.979935,-105.250502,16.8,2.82,3475,2.37838244102527,115.021423,110.794729977048,4.22669302295161,1,0
397,39.992347,-105.2731969,39.979931,-105.250499,16.8,2.82,3475,2.37884868455931,115.345812,110.796432538806,4.54937946119364,1,0
398,39.992347,-105.2731969,39.979928,-105.250495,16.8,2.82,3475,2.3793201863202,115.254512,110.798153962482,4.45635803751837,1,0
399,39.992347,-105.2731969,39.979925,-105.250492,16.8,2.82,3475,2.37972208776425,115.19137,110.799621010428,4.39174898957233,1,0
400,39.992347,-105.2731969,39.979922,-105.250489,16.8,2.82,3475,2.38012399556552,115.296919,110.801087833831,4.49583116616934,1,0
401,39.992347,-105.2731969,39.979918,-105.250486,16.8,2.82,3475,2.38059028691371,115.752901,110.802789324389,4.95011167561051,1,0
402,39.992347,-105.2731969,39.979915,-105.250482,16.8,2.82,3475,2.38106180514157,116.262887,110.804509548893,5.458377451107,1,0
403,39.992347,-105.2731969,39.979911,-105.250479,16.8,2.82,3475,2.38152812219577,116.768109,110.80621046312,5.96189853688011,1,0
404,39.992347,-105.2731969,39.979908,-105.250476,16.8,2.82,3475,2.38193006217439,117.319801,110.807676291587,6.51212470841327,1,0
405,39.992347,-105.2731969,39.979905,-105.250473,16.8,2.82,3475,2.3823320084922,117.840647,110.809141895835,7.03150510416503,1,0
406,39.992347,-105.2731969,39.979901,-105.250469,16.8,2.82,3475,2.38286794677083,118.391317,110.81109568615,7.58022131385012,1,0
407,39.992347,-105.2731969,39.979898,-105.250466,16.8,2.82,3475,2.38326990786564,118.912142,110.812560767448,8.0995812325524,1,0
408,39.992347,-105.2731969,39.979895,-105.250463,16.8,2.82,3475,2.38367187528765,119.611943,110.814025624722,8.79791737527795,1,0
409,39.992347,-105.2731969,39.979891,-105.25046,16.8,2.82,3475,2.38413827007017,120.549591,110.815724959846,9.73386604015421,1,0
410,39.992347,-105.2731969,39.979888,-105.250456,16.8,2.82,3475,2.38460982386344,121.253679,110.817442754176,10.4362362458235,1,0
411,39.992347,-105.2731969,39.979884,-105.250453,16.8,2.82,3475,2.38507624424809,121.614043,110.819141514196,10.7949014858041,1,0
412,39.992347,-105.2731969,39.979881,-105.25045,16.8,2.82,3475,2.38547824370256,121.389069,110.82060537879,10.5684636212101,1,0
413,39.992347,-105.2731969,39.979878,-105.250447,16.8,2.82,3475,2.38588024946903,121.044002,110.822069019694,10.2219329803058,1,0
414,39.992347,-105.2731969,39.979874,-105.250443,16.8,2.82,3475,2.38641626696447,121.270079,110.824020193018,10.4460588069816,1,0
415,39.992347,-105.2731969,39.979871,-105.25044,16.8,2.82,3475,2.38681828743867,121.657325,110.825483312184,10.831841687816,1,0
416,39.992347,-105.2731969,39.979867,-105.250437,16.8,2.82,3475,2.38728477430429,122.392936,110.827180742421,11.5657552575791,1,0
417,39.992347,-105.2731969,39.979864,-105.250433,16.8,2.82,3475,2.38775635969975,123.031731,110.828896387836,12.2028346121645,1,0
418,39.992347,-105.2731969,39.97986,-105.25043,16.8,2.82,3475,2.3882228720735,123.545952,110.830593244044,12.7153587559557,1,0
419,39.992347,-105.2731969,39.979857,-105.250427,16.8,2.82,3475,2.38862492445296,123.829763,110.832055372525,12.9977076274753,1,0
420,39.992347,-105.2731969,39.979853,-105.250424,16.8,2.82,3475,2.38909146672181,124.054549,110.833751720462,13.2207972795384,1,0
421,39.992347,-105.2731969,39.97985,-105.250421,16.8,2.82,3475,2.38949353629631,124.622812,110.83521337991,13.7875986200903,1,0
422,39.992347,-105.2731969,39.979846,-105.250417,16.8,2.82,3475,2.39002963882165,126.10123,110.837161912104,15.2640680878963,1,0
423,39.992347,-105.2731969,39.979843,-105.250414,16.8,2.82,3475,2.39043172303286,127.05216,110.83862305103,16.2135369489695,1,0
424,39.992347,-105.2731969,39.979839,-105.250411,16.8,2.82,3475,2.39089832058974,127.152157,110.84031831777,16.3118386822298,1,0
425,39.992347,-105.2731969,39.979836,-105.250408,16.8,2.82,3475,2.39130042195642,127.156341,110.841778988182,16.3145620118183,1,0
426,39.992347,-105.2731969,39.979832,-105.250404,16.8,2.82,3475,2.391836566846,127.16272,110.843726202059,16.3189937979412,1,0
427,39.992347,-105.2731969,39.979829,-105.250401,16.8,2.82,3475,2.39223868281229,126.984386,110.84518635255,16.1391996474499,1,0
428,39.992347,-105.2731969,39.979825,-105.250397,16.8,2.82,3475,2.39277484716013,126.861461,110.84713287343,16.0143281265702,1,0
429,39.992347,-105.2731969,39.979821,-105.250395,16.8,2.82,3475,2.39317200716258,126.836602,110.848574464013,15.9880275359873,1,0
430,39.992347,-105.2731969,39.979818,-105.250391,16.8,2.82,3475,2.39364365578119,127.252447,110.850286118754,16.4021608812461,1,0
431,39.992347,-105.2731969,39.979814,-105.250388,16.8,2.82,3475,2.39411035272438,127.813229,110.851979471482,16.961249528518,1,0
432,39.992347,-105.2731969,39.979811,-105.250385,16.8,2.82,3475,2.39451251121676,127.771276,110.853438389584,16.9178376104159,1,0
433,39.992347,-105.2731969,39.979807,-105.250381,16.8,2.82,3475,2.39504873223274,127.745431,110.855383267768,16.8900477322323,1,0
434,39.992347,-105.2731969,39.979804,-105.250378,16.8,2.82,3475,2.39545090526078,127.312291,110.85684166702,16.4554493329798,1,0
435,39.992347,-105.2731969,39.9798,-105.250375,16.8,2.82,3475,2.3959176571715,127.356282,110.858533941595,16.4977480584052,1,0
436,39.992347,-105.2731969,39.979796,-105.250372,16.8,2.82,3475,2.39638442790947,127.72962,110.860225954768,16.869394045232,1,0
437,39.992347,-105.2731969,39.979793,-105.250369,16.8,2.82,3475,2.39678662879757,128.439509,110.861683642171,17.5778253578291,1,0
438,39.992347,-105.2731969,39.979789,-105.250365,16.8,2.82,3475,2.39732290631206,128.992059,110.863626879926,18.1284321200739,1,0
439,39.992347,-105.2731969,39.979786,-105.250362,16.8,2.82,3475,2.39772512169058,129.462557,110.865084049229,18.5974729507708,1,0
440,39.992347,-105.2731969,39.979782,-105.250359,16.8,2.82,3475,2.39819194724415,129.474963,110.866774985579,18.6081880144209,1,0
441,39.992347,-105.2731969,39.979778,-105.250355,16.8,2.82,3475,2.39872825845364,129.46882,110.868717206753,18.6001027932469,1,0
442,39.992347,-105.2731969,39.979775,-105.250352,16.8,2.82,3475,2.39913049908831,129.415683,110.870173613849,18.5455093861514,1,0
443,39.992347,-105.2731969,39.979771,-105.250349,16.8,2.82,3475,2.3995973685769,130.024806,110.871863718801,19.1529422811995,1,0
444,39.992347,-105.2731969,39.979767,-105.250345,16.8,2.82,3475,2.40013371341638,130.344354,110.873804924265,19.4705490757346,1,0
445,39.992347,-105.2731969,39.979764,-105.250342,16.8,2.82,3475,2.40053597926162,129.937149,110.875260569818,19.0618884301815,1,0
446,39.992347,-105.2731969,39.97976,-105.250339,16.8,2.82,3475,2.40100289261138,129.524025,110.876949844006,18.6470751559936,1,0
447,39.992347,-105.2731969,39.979757,-105.250336,16.8,2.82,3475,2.40140517538875,129.44666,110.878405023894,18.5682549761062,1,0
448,39.992347,-105.2731969,39.979753,-105.250332,16.8,2.82,3475,2.40194156202816,129.292285,110.880344919316,18.4119400806844,1,0
449,39.992347,-105.2731969,39.979749,-105.250329,16.8,2.82,3475,2.40240851916842,128.511514,110.882033363384,17.6294806366159,1,0
450,39.992347,-105.2731969,39.979746,-105.250326,16.8,2.82,3475,2.40281082707897,128.394058,110.883487782784,17.5105702172157,1,0
451,39.992347,-105.2731969,39.979742,-105.250322,16.8,2.82,3475,2.40334724721021,128.419266,110.88542666453,17.5338393354699,1,0
452,39.992347,-105.2731969,39.979738,-105.250319,16.8,2.82,3475,2.40381424806889,127.949525,110.887114279118,17.0624107208823,1,0
453,39.992347,-105.2731969,39.979735,-105.250316,16.8,2.82,3475,2.40421658106668,127.487443,110.888567938692,16.5988750613078,1,0
454,39.992347,-105.2731969,39.979731,-105.250312,16.8,2.82,3475,2.40475303462685,127.668566,110.890505807638,16.7780601923623,1,0
455,39.992347,-105.2731969,39.979727,-105.250309,16.8,2.82,3475,2.40522007913432,127.656417,110.892192593391,16.7642244066092,1,0
456,39.992347,-105.2731969,39.979724,-105.250306,16.8,2.82,3475,2.40562243717236,127.5452,110.893645493796,16.6515545062036,1,0
457,39.992347,-105.2731969,39.97972,-105.250303,16.8,2.82,3475,2.40608951100744,127.215618,110.895331775868,16.3202862241316,1,0
458,39.992347,-105.2731969,39.979716,-105.250299,16.8,2.82,3475,2.40662601218416,128.018856,110.897268308376,17.1215876916236,1,0
459,39.992347,-105.2731969,39.979713,-105.250296,16.8,2.82,3475,2.4070283952158,128.103461,110.89872045027,17.20474054973,1,0
460,39.992347,-105.2731969,39.979709,-105.250293,16.8,2.82,3475,2.40749551258413,128.286224,110.900405904533,17.3858180954671,1,0
461,39.992347,-105.2731969,39.979705,-105.250289,16.8,2.82,3475,2.40803204704102,128.627049,110.902341426256,17.7247075737445,1,0
462,39.992347,-105.2731969,39.979702,-105.250286,16.8,2.82,3475,2.40843445501891,129.060296,110.903792810291,18.1565031897093,1,0
463,39.992347,-105.2731969,39.979698,-105.250283,16.8,2.82,3475,2.40890161584911,128.969662,110.905477437382,18.0641845626177,1,0
464,39.992347,-105.2731969,39.979694,-105.250279,16.8,2.82,3475,2.40943818352609,129.168877,110.907411949201,18.2614650507987,1,0
465,39.992347,-105.2731969,39.979691,-105.250276,16.8,2.82,3475,2.40984061640571,129.274807,110.908862576041,18.3659444239592,1,0
466,39.992347,-105.2731969,39.979687,-105.250273,16.8,2.82,3475,2.4103078206257,129.208891,110.910546376596,18.2983446234045,1,0
467,39.992347,-105.2731969,39.979683,-105.250269,16.8,2.82,3475,2.41084442146341,128.852801,110.912479879394,17.9403211206063,1,0
468,39.992347,-105.2731969,39.979679,-105.250266,16.8,2.82,3475,2.41131165838556,128.583815,110.914163096729,17.6696519032711,1,0
469,39.992347,-105.2731969,39.979676,-105.250263,16.8,2.82,3475,2.41171412673793,128.774006,110.915612724351,17.8583932756492,1,0
470,39.992347,-105.2731969,39.979672,-105.250259,16.8,2.82,3475,2.41225076067488,129.222008,110.917545219002,18.3044627809979,1,0
471,39.992347,-105.2731969,39.979668,-105.250256,16.8,2.82,3475,2.41271804086456,129.819007,110.919227610884,18.8997793891163,1,0
472,39.992347,-105.2731969,39.979665,-105.250253,16.8,2.82,3475,2.41312053400876,130.454737,110.920676482819,19.5340605171805,1,0
473,39.992347,-105.2731969,39.979661,-105.250249,16.8,2.82,3475,2.41365720098099,130.559555,110.922607970188,19.6369470298122,1,0
474,39.992347,-105.2731969,39.979657,-105.250246,16.8,2.82,3475,2.41412452436859,130.961456,110.924289537257,20.0371664627433,1,0
475,39.992347,-105.2731969,39.979654,-105.250243,16.8,2.82,3475,2.41452704225975,131.443589,110.925737654165,20.5178513458354,1,0
476,39.992347,-105.2731969,39.97965,-105.250239,16.8,2.82,3475,2.4150637422086,132.195286,110.927668135132,21.2676178648685,1,0
477,39.992347,-105.2731969,39.979646,-105.250236,16.8,2.82,3475,2.41553110872415,132.920017,110.929348878027,21.9906681219735,1,0
478,39.992347,-105.2731969,39.979643,-105.250233,16.8,2.82,3475,2.41593365131669,133.409998,110.930796240562,22.4792017594384,1,0
479,39.992347,-105.2731969,39.979639,-105.250229,16.8,2.82,3475,2.41647038417927,133.390217,110.932725715992,22.4574912840078,1,0
480,39.992347,-105.2731969,39.979635,-105.250226,16.8,2.82,3475,2.41693779375528,133.257989,110.93440563536,22.3235833646399,1,0
481,39.992347,-105.2731969,39.979632,-105.250222,16.8,2.82,3475,2.41740969254525,133.160037,110.936101359896,22.2239356401043,1,0
482,39.992347,-105.2731969,39.979628,-105.250219,16.8,2.82,3475,2.41787712671949,133.232493,110.937780714943,22.2947122850567,1,0
483,39.992347,-105.2731969,39.979624,-105.250216,16.8,2.82,3475,2.41834457928493,132.705073,110.939459811417,21.7656131885827,1,0
484,39.992347,-105.2731969,39.979621,-105.250212,16.8,2.82,3475,2.41881649253131,132.32801,110.941154601534,21.3868553984656,1,0
485,39.992347,-105.2731969,39.979617,-105.250209,16.8,2.82,3475,2.41928396965328,132.199263,110.942833134146,21.2564298658537,1,0
486,39.992347,-105.2731969,39.979613,-105.250206,16.8,2.82,3475,2.41975146513749,132.186459,110.94451140836,21.24194759164,1,0
487,39.992347,-105.2731969,39.979609,-105.250202,16.8,2.82,3475,2.42028828836671,131.89954,110.946438164164,20.9531018358361,1,0
488,39.992347,-105.2731969,39.979606,-105.250199,16.8,2.82,3475,2.4206909128054,131.480166,110.947882975762,20.5322830242379,1,0
489,39.992347,-105.2731969,39.979602,-105.250196,16.8,2.82,3475,2.42115845114158,131.544557,110.949560428362,20.5949965716379,1,0
490,39.992347,-105.2731969,39.979598,-105.250192,16.8,2.82,3475,2.42169530705979,131.37859,110.951486181858,20.4271038181425,1,0
491,39.992347,-105.2731969,39.979594,-105.250189,16.8,2.82,3475,2.42216287770025,131.062489,110.953163054647,20.1093259453528,1,0
492,39.992347,-105.2731969,39.979591,-105.250186,16.8,2.82,3475,2.42256553711875,131.340073,110.954606873569,20.3854661264307,1,0
493,39.992347,-105.2731969,39.979587,-105.250183,16.8,2.82,3475,2.42303313653662,131.439201,110.956283247213,20.4829177527875,1,0
494,39.992347,-105.2731969,39.979583,-105.250179,16.8,2.82,3475,2.42357003903888,131.274478,110.958207677883,20.3162703221167,1,0
495,39.992347,-105.2731969,39.979579,-105.250176,16.8,2.82,3475,2.42403767069071,130.772496,110.959883472285,19.8126125277146,1,0
496,39.992347,-105.2731969,39.979576,-105.250173,16.8,2.82,3475,2.42444036500069,130.780202,110.961326299629,19.818875700371,1,0
497,39.992347,-105.2731969,39.979572,-105.250169,16.8,2.82,3475,2.42497730004847,130.994328,110.963249729991,20.0310782700092,1,0
498,39.992347,-105.2731969,39.979568,-105.250166,16.8,2.82,3475,2.42544497433567,129.920116,110.964924704675,18.9551912953254,1,0
499,39.992347,-105.2731969,39.979565,-105.250163,16.8,2.82,3475,2.42584769302405,129.21008,110.966366782212,18.2437132177884,1,0
500,39.992347,-105.2731969,39.979561,-105.250159,16.8,2.82,3475,2.42638466055765,129.473207,110.968289213132,18.5049177868679,1,0
501,39.992347,-105.2731969,39.979557,-105.250156,16.8,2.82,3475,2.42685237741025,129.950586,110.969963368729,18.9806226312705,1,0
502,39.992347,-105.2731969,39.979553,-105.250153,16.8,2.82,3475,2.42732011247773,130.19095,110.971637266885,19.2193127331151,1,0
